,WWWSEX,WWWWHITE,W12EDUC3,AGE65PLM,WWWBLACK,AGE4049M,W1FIPCOM,AGE5059M,W2TOTCL,AGE3039,W2FIPCOM,WWWHOMLN,W1TRUAM2,AGE1829,EDUCAT4,WWWBRNUS,W2CIVLIB,WWWHISP,CENSDIV,WWWEDU3,WWWAGEC1,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,USAWT2CC,USAWT2NC,RACWT1RV,W2MISSCL,USAWT2RC,USAWT1RV,RHWT2CC,RHWT2RC,MULT2,W3IWER4_A
498,1,-1,1.0,1.0,1,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.2727272727272727,-1,0.29032258064516125,1.0,0.9999999999999998,1.0,-0.6363636363636365,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,0.6712328767123286,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9918619698456423,-1.0,-0.9914469258544142,-0.8,-0.9908233765518238,-0.9965877619206263,-0.9907938194092608,-0.9908233765519289,-1.0,1
3108,1,1,0.0,1.0,-1,-1.0,-1.0,-1.0,0.8181818181818183,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.8181818181818183,-1,0.9999999999999998,0.0,0.9999999999999998,0.0,0.8909090909090909,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,0.5616438356164382,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.796527053723102,-0.7967629022382365,-1.0,-0.6000000000000001,-1.0,-1.0,-0.8985998612281424,-1.0,-1.0,1
1704,1,1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,1.0,0.3333333333333335,1.0,0.2727272727272727,-1,-0.3548387096774195,0.0,-1.0,0.0,-0.09090909090909094,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.9178082191780822,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7539885726976794,-0.7539106881175297,-1.0,-0.8,-1.0,-1.0,-0.8774009354836961,-1.0,-1.0,1
615,-1,1,1.0,-1.0,-1,1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,1.0,-1.0,1.0,1.0,-0.8181818181818181,-1,0.35483870967741926,1.0,0.0,1.0,0.6727272727272726,-1.0,-0.9999999999999999,1.0000000000000002,-0.9999999999999999,-1.0,-1,-1.0,-0.26027397260273966,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9146490783380529,-1.0,-0.8954651719368014,-0.8,-0.8910042071396721,-0.9107048459789349,-0.9574656215522175,-0.9430031091712818,-1.0,1
2070,-1,1,-1.0,-1.0,-1,-1.0,0.7142857142857141,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,0.8181818181818183,-1,0.29032258064516125,0.0,0.33333333333333326,-0.5,0.5999999999999999,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.09589041095890427,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4719762527407616,-1.0,-0.552944861883325,-0.8,-0.33794564788088655,-0.6181190694652294,-0.7368609329809127,-0.6537936131283979,-1.0,1
1705,1,1,1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.6363636363636365,-1,-0.935483870967742,1.0,0.0,1.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8251138817581017,-0.8264867579218329,-1.0,-0.8,-1.0,-1.0,-0.9128460221200259,-1.0,-1.0,1
2508,-1,-1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,1,0.41935483870967727,0.0,0.9999999999999998,-0.5,0.709090909090909,-1.0,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1,-1.0,0.3972602739726028,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9929263965861888,-0.993840083899008,-1.0,-0.8,-1.0,-1.0,-0.991819659571717,-1.0,-1.0,1
675,-1,1,1.0,-1.0,-1,-1.0,0.4285714285714285,-1.0,1.0000000000000002,1.0,0.4285714285714285,-1.0,0.6000000000000001,-1.0,1.0,1.0,0.6363636363636365,-1,-0.3548387096774195,1.0,-0.33333333333333326,0.5,-0.38181818181818183,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.5616438356164384,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8284053116483958,-1.0,-0.7592406885575889,-0.8,-0.7832556331709359,-0.7943399324839506,-0.9144862964352566,-0.8866584233236153,-1.0,1
1952,1,-1,0.0,1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.09090909090909105,-1,-0.935483870967742,0.0,0.9999999999999998,0.0,0.49090909090909074,-1.0,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,0.0,0,-1.0,0.42465753424657526,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8577484559164285,-0.8581077147882243,-1.0,-0.8,-1.0,-1.0,-0.929109365276737,-1.0,0.5,1
1842,1,1,1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,0.29032258064516125,1.0,0.0,1.0,0.8181818181818181,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8003477054081432,-0.800284497632294,-1.0,-0.8,-1.0,-1.0,-0.9005038716538399,-1.0,-1.0,1
1368,1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,0.20000000000000018,-1.0,1.0,1.0,0.09090909090909105,-1,0.9999999999999998,1.0,-0.33333333333333326,0.5,-0.8181818181818182,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.5342465753424658,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8446625136013122,-1.0,-0.840434457706023,-0.8,-0.8045347147749782,-0.8636968181841901,-0.9225880247693228,-0.8977858389722927,-1.0,1
1889,1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.09090909090909083,-1,-0.3548387096774195,0.0,0.33333333333333326,0.0,0.38181818181818183,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.06849315068493156,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8769835275178466,-0.87694458182179,-1.0,-0.8,-1.0,-1.0,-0.9386951061103834,-1.0,-1.0,1
26,1,1,1.0,1.0,-1,-1.0,0.4285714285714285,-1.0,0.8181818181818183,-1.0,0.9999999999999999,-1.0,0.20000000000000018,-1.0,1.0,1.0,0.09090909090909105,-1,0.29032258064516125,1.0,0.9999999999999998,0.5,-0.6000000000000001,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.5342465753424659,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.998908280036081,-1.0,-0.9989110711957411,-0.6000000000000001,-0.9986242301842946,-0.9990698213495268,-0.9994559445967337,-0.9992805722135639,-1.0,1
277,1,-1,-1.0,-1.0,1,-1.0,-0.1428571428571429,1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,1.0000000000000002,-1,-0.3548387096774195,0.0,0.33333333333333326,-0.5,-0.38181818181818183,-1.0,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,0.0,0,0.0,0.09589041095890405,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9645999605287919,-1.0,-0.975152764955333,-0.8,-0.9566830365224456,-0.9900872271016159,-0.9599535575429589,-0.9566830365225961,-1.0,1
1589,1,1,0.0,-1.0,-1,1.0,-1.0,-1.0,0.6363636363636365,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,-0.3548387096774195,0.0,0.0,0.0,-0.4181818181818182,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.36986301369863006,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7539885726976794,-0.7539106881175297,-1.0,-0.4,-1.0,-1.0,-0.8774009354836961,-1.0,-1.0,1
3090,1,1,1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,0.29032258064516125,1.0,0.33333333333333326,1.0,-0.5636363636363637,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,0.06849315068493156,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8003477054081432,-0.800284497632294,-1.0,-0.8,-1.0,-1.0,-0.9005038716538399,-1.0,-1.0,1
1839,-1,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,0.35483870967741926,0.0,0.6666666666666667,-0.5,-0.2727272727272728,1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.24793630658264298,-0.25148973646553807,-1.0,-0.8,-1.0,-1.0,-0.6252112908709861,-1.0,-1.0,1
978,-1,1,1.0,1.0,-1,-1.0,-0.1428571428571429,-1.0,0.8181818181818183,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.09090909090909105,-1,-0.935483870967742,1.0,0.9999999999999998,1.0,0.19999999999999996,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.3972602739726028,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.730145230544697,-1.0,-0.6879553022178158,-0.6000000000000001,-0.6615401872973559,-0.7334469299257573,-0.8655186767003543,-0.8230100769190303,-1.0,1
787,1,1,-1.0,1.0,-1,-1.0,0.7142857142857141,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,-1,-0.3548387096774195,0.0,0.9999999999999998,-0.5,-0.38181818181818183,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.36986301369863006,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7970991855686038,-1.0,-0.7096857904714421,-0.8,-0.741992977774006,-0.7520094256175311,-0.8988849814350052,-0.8650810486080552,-1.0,1
2760,1,1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.4545454545454546,-1,-0.3548387096774195,0.0,0.9999999999999998,-0.5,-0.4181818181818182,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.780821917808219,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.996576726425321,-0.9965446480445046,-1.0,-0.8,-1.0,-1.0,-0.9982940217760365,-1.0,-1.0,1
1499,-1,1,1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,1.0,-0.09090909090909083,-1,0.9999999999999998,1.0,0.33333333333333326,1.0,-0.8181818181818182,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.06849315068493156,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.3515290197927139,-0.3537787614187242,-1.0,-0.8,-1.0,-1.0,-0.6768364119863078,-1.0,-1.0,1
193,-1,1,1.0,-1.0,-1,-1.0,0.4285714285714285,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.6000000000000001,-1.0,1.0,1.0,0.8181818181818183,-1,0.41935483870967727,1.0,0.33333333333333326,0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,0.06849315068493156,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.999261825696714,-1.0,-0.9990959098932344,-0.8,-0.9990573283581411,-0.9992277132241082,-0.9996321330271952,-0.9995070511325397,-1.0,1
23,1,-1,-1.0,-1.0,-1,1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,1,0.41935483870967727,0.0,0.0,-0.5,0.709090909090909,-1.0,0.3333333333333335,0.4545454545454546,0.3333333333333335,-1.0,-1,-1.0,-0.28767123287671237,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9323245319647764,-1.0,-0.9712488542739286,-0.8,-0.9009379881827392,-0.9754403576926269,-0.9217360184343825,-0.945338303496891,-1.0,1
884,-1,1,-1.0,-1.0,-1,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.6,-1.0,-0.33333333333333326,1.0,0.09090909090909105,-1,0.29032258064516125,0.0,0.0,-0.5,-0.1636363636363637,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6039821895555713,-1.0,-0.6647086464124938,-0.8,-0.5034592359107285,-0.7135893020989221,-0.8026456997357178,-0.7403452098462624,-1.0,1
3226,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,-1,-0.29032258064516125,0.0,0.9999999999999998,-0.5,-0.3090909090909091,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.28767123287671237,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.782682763174296,-0.782453259280597,-1.0,-0.8,-1.0,-1.0,-0.8917006001296468,-1.0,-1.0,1
2411,1,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,1.0,0.3333333333333335,-1.0,0.2727272727272727,1,0.9999999999999998,0.0,-0.6666666666666666,0.0,-0.8181818181818182,-1.0,0.3333333333333335,-0.09090909090909083,0.3333333333333335,-1.0,-1,-1.0,-0.7808219178082192,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9913060404178308,-0.9921760141574816,-1.0,-0.8,-1.0,-1.0,-0.9899457822424842,-1.0,-1.0,1
734,-1,1,0.0,1.0,-1,-1.0,0.9999999999999999,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,-0.4545454545454545,-1,0.41935483870967727,0.0,0.9999999999999998,0.0,0.4181818181818182,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.28767123287671237,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7095144836607865,-1.0,-0.5608067130471215,-0.8,-0.633160074643202,-0.624834775833913,-0.8552374052325314,-0.8081693372885679,-1.0,1
2481,1,-1,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.09090909090909105,1,0.41935483870967727,-1.0,0.33333333333333326,-1.0,0.709090909090909,-1.0,0.3333333333333335,0.09090909090909105,0.3333333333333335,-1.0,-1,-1.0,-0.013698630136986356,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.990528768278157,-0.9889951206800031,-1.0,-0.8,-1.0,-1.0,-0.9890468979911196,-1.0,-1.0,1
643,1,1,1.0,-1.0,-1,1.0,0.9999999999999999,-1.0,0.4545454545454546,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,1.0,1.0,-0.4545454545454545,-1,-0.935483870967742,1.0,0.0,1.0,0.19999999999999996,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8595203760136607,-1.0,-0.8584298086446722,-0.19999999999999996,-0.8244148933028164,-0.8790687058458513,-0.929992396397274,-0.9081817298179617,-1.0,1
607,1,1,-1.0,1.0,-1,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,-0.33333333333333326,1.0,0.6363636363636365,-1,-0.29032258064516125,0.0,0.9999999999999998,-0.5,-0.054545454545454564,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.42465753424657526,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8995054206184022,-1.0,-0.856210511245096,-0.8,-0.8722119117720883,-0.8771729500791507,-0.9499188246813215,-0.9331761022806563,-1.0,1
1732,-1,1,0.0,-1.0,-1,1.0,-1.0,-1.0,0.8181818181818183,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.6363636363636365,-1,-1.0,0.0,0.0,0.0,-0.7090909090909091,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6945648206326096,-0.6976587233474716,-1.0,-0.6000000000000001,-1.0,-1.0,-0.8477872850402222,-1.0,-1.0,1
1053,1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.4545454545454546,-1,0.41935483870967727,1.0,0.6666666666666667,1.0,0.709090909090909,1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.26027397260273966,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8075897381683086,-1.0,-0.8080816662900032,-0.8,-0.757527352072982,-0.8360605983131952,-0.9041129171820357,-0.8732043991777204,-1.0,1
2424,-1,-1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.4545454545454546,1,0.41935483870967727,0.0,0.9999999999999998,-0.5,0.709090909090909,-1.0,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,0.3972602739726028,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9946941634752405,-0.9953795108481043,-1.0,-0.8,-1.0,-1.0,-0.9938640115241434,-1.0,-1.0,1
2234,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,1.0,-1.0,1.0,-0.33333333333333326,1.0,0.4545454545454546,1,0.41935483870967727,0.0,-0.6666666666666666,-0.5,0.709090909090909,-1.0,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.8082191780821918,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9952842643907925,-0.9958933892660726,-1.0,-0.8,-1.0,-1.0,-0.9945464397144781,-1.0,-1.0,1
1937,-1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.09090909090909083,-1,-0.935483870967742,0.0,0.33333333333333326,0.0,0.19999999999999996,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.09589041095890427,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6550778880576836,-0.6585717732768376,-1.0,-0.8,-1.0,-1.0,-0.8281090894076577,-1.0,-1.0,1
1014,-1,1,1.0,-1.0,-1,1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.20000000000000018,-1.0,1.0,1.0,0.2727272727272727,-1,-0.3548387096774195,1.0,0.0,0.5,-0.09090909090909094,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.3972602739726028,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8856035410987925,-1.0,-0.839493792371645,-0.8,-0.8555037554473753,-0.862893288322572,-0.9429908642901268,-0.9244389488824102,-1.0,1
2037,1,1,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.4545454545454546,-1,0.35483870967741926,0.0,0.9999999999999998,-0.5,-0.2727272727272728,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.34246575342465735,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9903526914644682,-0.9903374009289054,-1.0,-0.8,-1.0,-1.0,-0.9951922924291482,-1.0,-1.0,1
1207,1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,-0.6,-1.0,1.0,1.0,0.6363636363636365,-1,-0.29032258064516125,1.0,-0.33333333333333326,0.5,0.6363636363636362,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.5342465753424658,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8140894544294187,-1.0,-0.7812115730718312,-0.8,-0.7651233256403205,-0.8131077781199318,-0.9073520314864761,-0.877176542182392,-1.0,1
895,1,1,0.0,-1.0,-1,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-0.09090909090909083,-1,-0.3548387096774195,0.0,0.0,0.0,-0.4181818181818182,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.26027397260273966,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7353395694624629,-1.0,-0.6370052732785076,-0.8,-0.6664787273663297,-0.689924682213511,-0.8681072600806342,-0.825592575030006,-1.0,1
2442,1,1,1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,-0.935483870967742,1.0,0.33333333333333326,1.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.013698630136986356,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9983585691500255,-0.9983714545711254,-1.0,-0.8,-1.0,-1.0,-0.9991819978083943,-1.0,-1.0,1
3206,-1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.8181818181818183,-1,0.29032258064516125,0.0,0.33333333333333326,0.0,0.3090909090909091,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,0.09589041095890405,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6722600059193803,-0.6714628379979386,-1.0,-0.8,-1.0,-1.0,-0.8366717468392421,-1.0,-1.0,1
3230,1,1,1.0,-1.0,-1,1.0,-1.0,-1.0,0.4545454545454546,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,1.0,1.0,-0.09090909090909083,-1,0.9354838709677418,1.0,0.0,0.5,-0.7454545454545455,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.20547945205479468,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7714246405704531,-0.7716895856656472,-1.0,-0.19999999999999996,-1.0,-1.0,-0.8860901481495592,-1.0,-1.0,1
979,1,1,-1.0,-1.0,-1,-1.0,-0.1428571428571429,1.0,1.0000000000000002,-1.0,0.4285714285714285,1.0,-0.19999999999999996,-1.0,-0.33333333333333326,-1.0,-0.4545454545454545,-1,-0.3548387096774195,0.0,0.33333333333333326,-0.5,-0.09090909090909094,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,-0.041095890410958846,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7970991855686038,-1.0,-0.7096857904714421,-0.8,-0.741992977774006,-0.7520094256175311,-0.8988849814350052,-0.8650810486080552,-1.0,1
1924,-1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,0.8181818181818183,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,0.29032258064516125,0.0,0.33333333333333326,0.0,0.3090909090909091,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.09589041095890427,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8361156698890698,-0.8357170510657697,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9183287305763961,-1.0,-1.0,1
1865,1,1,1.0,1.0,-1,-1.0,-1.0,-1.0,0.6363636363636365,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.09090909090909105,-1,-0.3548387096774195,1.0,0.9999999999999998,0.5,0.9636363636363636,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.45205479452054775,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9466636849637706,-0.9465113277371772,-1.0,-0.4,-1.0,-1.0,-0.9734200057294723,-1.0,-1.0,1
1573,1,1,0.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,1.0,-1.0,-1.0,0.3333333333333335,1.0,0.4545454545454546,-1,0.9354838709677418,0.0,0.9999999999999998,0.0,-0.8909090909090909,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.34246575342465735,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.870374733514256,-0.8705249840865787,-1.0,-0.8,-1.0,-1.0,-0.9354016332367995,-1.0,-1.0,1
1561,1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.4545454545454546,-1,-0.3548387096774195,1.0,-0.33333333333333326,0.5,0.9636363636363636,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.6438356164383562,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7303049037306245,-0.7295345093590584,-1.0,-0.8,-1.0,-1.0,-0.8655982493584259,-1.0,-1.0,1
