,WWWWHITE,WWWMALE,WWWSEX,W12WHITE,AGE65PLM,AGE4049M,W12EDUC3,W1FIPCOM,W12BLACK,W2TOTCL,WWWBLACK,AGE5059M,AGE3039,W2FIPCOM,WWWHOMLN,AGE1829,W1TRUAM2,EDUCAT4,W2CIVLIB,CENSDIV,W12HISP,WWWBRNUS,WWWAGEC1,WWWEDU3,WWWHISP,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2,W3IWER4_A
1953,-1,-1,1.0,-0.2986869951356652,-1.0,-1.0,-0.6493434975678327,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,0.2986869951356652,-1.0,-1.0,-0.5324579967571101,0.2184205463389699,0.41935483870967727,0.2986869951356652,-0.2986869951356652,0.33333333333333326,-0.6493434975678326,-1,-0.6493434975678326,0.709090909090909,-1.0,-0.13420866990955638,-0.03660236452078802,-0.33333333333333326,-1.0,-1,-1.0,0.03861414647209327,-1.0,-0.5992497115060943,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9426440480166861,-0.9408932196372982,-0.9406882936764346,-1.0,-1.0,1
829,1,1,-1.0,1.0,-1.0,-1.0,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,0.20000000000000018,-0.33333333333333326,-0.09090909090909083,0.29032258064516125,-1.0,1.0,0.6666666666666667,0.0,-1,-0.5,-0.1636363636363637,1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.1200000000000001,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.9172432059852061,-0.9522648836832464,-0.96165069929884,-0.9671076166226639,-0.9652869685083534,-1.0,-0.9567242016409956,-1.0,1
1178,1,1,-1.0,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,1.0,0.6363636363636365,0.29032258064516125,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,-0.5636363636363637,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.5199999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.9971094665247908,-0.9976319211494105,-0.9980975396116216,-0.9988720019229048,-0.9988095653537579,-1.0,-0.9984884607322633,-1.0,1
1633,-1,-1,-1.0,-0.9747924659402474,-1.0,1.0,-0.9747924659402474,0.4105660471001765,0.9747924659402474,0.8204734121872503,-1,-1.0,-1.0,-0.13565499026864214,0.9747924659402474,-1.0,0.18487547956414851,-0.3165283106268313,-0.2635608967055444,0.9999999999999998,-1.0,-0.9747924659402474,0.0,0.012603767029876423,-1,-0.4873962329701237,-0.8181818181818182,-1.0,-0.34173584468658413,0.2658524907109765,-0.9999999999999999,-0.012603767029876423,-1,-0.012603767029876423,-0.33333333333333326,-0.012603767029876423,0.1428571428571428,-0.6050415068119505,-1.0,-0.6025207534059753,-0.9641329425722797,-0.9764744906925895,-0.9595323214792475,-0.9652708682740081,-0.9834105134420374,-0.9992043320621844,-0.9641329425722331,-1.0,1
976,1,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,0.6363636363636365,-0.3548387096774195,-1.0,1.0,0.6666666666666667,1.0,-1,1.0,0.9636363636363636,1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.1200000000000001,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8209963041034829,-0.8110881518837453,-0.809689396926299,-1.0,-1.0,1
1838,1,-1,-0.5,1.0,1.0,-1.0,0.6957642142718394,0.6273612040776685,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.5154959387794743,-1.0,-1.0,0.4783056857087358,0.797176142847893,-0.10678048051191236,0.29032258064516125,-1.0,1.0,0.9999999999999998,0.6957642142718394,-1,0.3478821071359197,0.3090909090909091,-1.0,-0.9999999999999999,0.28859866233009424,-0.9999999999999999,-1.0,-1,-1.0,0.3542148495223296,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.8827042652309622,-0.9053768544275088,-0.9239819289690843,-0.9538996199917625,-0.9513478873013997,-1.0,-0.938662841804683,-1.0,1
2068,-1,-1,1.0,0.5784709950625893,-1.0,-1.0,-0.21076450246870548,-1.0,-0.5784709950625893,1.0000000000000002,-1,-1.0,-1.0,0.8795631414464539,-1.0,1.0,-1.0,0.192823665020863,0.34936890998862036,-0.1916661916371314,-1.0,1.0,-1.0,0.0,-1,-0.10538225123435274,-0.12156574581362989,-1.0,-0.8594903316875295,-0.16755072817043826,-0.9999999999999999,-0.7892354975312945,-1,-0.7892354975312945,-0.9031388398025034,-1.0,0.1428571428571428,-0.9156941990125177,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9023333709132085,-0.897462947519099,-0.8969402628350643,-1.0,-1.0,1
1852,1,1,-1.0,1.0,-1.0,-1.0,1.0,0.24981796321217797,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-0.5000728147151288,1.0,0.8181818181818183,-0.935483870967742,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.13000242715717092,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.894246711564781,-0.9167142962179063,-0.9330901704053893,-0.9572409935770153,-0.9548742114708022,-0.9992190966453706,-0.9446987037064205,-1.0,1
455,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8181818181818183,-1,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.9999999999999999,-0.2727272727272727,-0.935483870967742,1.0,-1.0,-0.33333333333333326,-1.0,1,-1.0,0.19999999999999996,-1.0,0.3333333333333335,0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.6799999999999999,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-0.35631360119504096,-0.7072662901154743,-0.8091328915628524,-1.0,-1.0,1
1075,1,1,-1.0,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-0.6,1.0,0.2727272727272727,0.9999999999999998,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,-0.8181818181818182,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.6680968172842754,-0.6805503082536128,-0.7433614237715571,-0.8682485032718277,-0.8609558388483037,-1.0,-0.8264387186468436,-1.0,1
467,-1,1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.6363636363636365,1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,-0.09090909090909083,-0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.018181818181818077,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.09333333333333327,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.4,-1.0,-1.0,-1.0,-0.9809799146474251,-0.9911573722911392,-0.9939355378196483,-1.0,-1.0,1
855,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-0.9999999999999999,0.09090909090909105,0.41935483870967727,1.0,-1.0,0.33333333333333326,-1.0,1,-1.0,0.709090909090909,-1.0,0.3333333333333335,0.09090909090909105,0.3333333333333335,-1.0,-1,-1.0,0.06666666666666687,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9963487321213312,-0.9983394876854907,-0.9980614465207355,-1.0,-1.0,1
42,1,1,-1.0,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,0.6000000000000001,1.0,0.8181818181818183,0.41935483870967727,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.9990573283581411,-0.9992277132241082,-0.999379562467193,-0.9996321330271952,-0.9996117709785705,-1.0,-0.9995070511325397,-1.0,1
1263,1,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,-0.09090909090909083,0.9999999999999998,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,-0.8181818181818182,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.09333333333333327,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.6768364119863078,-0.6589487700254137,-0.6585185119556236,-1.0,-1.0,1
825,1,1,-1.0,1.0,-1.0,1.0,1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,0.20000000000000018,1.0,0.2727272727272727,-0.3548387096774195,-1.0,1.0,0.0,1.0,-1,0.5,-0.09090909090909094,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.41333333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.8555037554473753,-0.862893288322572,-0.8898516036002196,-0.9429908642901268,-0.9398353138323589,-1.0,-0.9244389488824102,-1.0,1
738,1,-1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.2727272727272727,-0.3548387096774195,-1.0,1.0,0.0,1.0,-1,0.5,0.38181818181818183,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.33333333333333326,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9734197765484859,-0.9719485169822976,-0.9717348366207083,-1.0,-1.0,1
1825,-1,-1,1.0,0.36692980033260225,-1.0,1.0,0.31653509983369865,0.03802005704782785,-1.0,0.9424481636666004,-1,-1.0,-1.0,0.6094486284763992,-1.0,-1.0,-0.19999999999999996,0.5443567332224659,0.5212599636968369,0.9999999999999998,-1.0,1.0,0.0,0.3165350998336989,-1,0.3165350998336989,-0.8181818181818182,-1.0,-0.36692980033260203,-0.3969936182120547,-0.9999999999999999,-0.36692980033260225,-1,-0.36692980033260225,-0.2729029226844053,-1.0,0.1428571428571428,-0.49354384026608167,-0.36692980033260225,-0.7366929800332602,-0.6081618933501434,-0.6646299501465855,-0.7741958133818375,-0.8406034627565013,-0.8317805993715303,-1.0,-0.7950971023638078,-1.0,1
1774,-1,-1,1.0,-0.11176578596677111,1.0,-1.0,0.44411710701661455,-1.0,0.11176578596677111,1.0000000000000002,-1,-1.0,-1.0,0.6823526325809225,-1.0,-1.0,-1.0,0.629411404677743,0.2930483247212312,-0.935483870967742,-1.0,1.0,0.9999999999999998,0.44411710701661455,-1,0.22205855350830728,0.2727272727272727,-1.0,-0.629411404677743,-0.11123014290304922,-0.9999999999999999,-0.44411710701661455,-1,-0.44411710701661455,0.5526275085848948,-0.44411710701661455,0.1428571428571428,-0.7776468428066456,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9589279169538886,-0.9694771920730155,-0.9702701680097339,-1.0,-1.0,1
1691,1,-1,1.0,1.0,-1.0,-1.0,0.7293189193611234,-0.5359752903333543,-1.0,0.9507852580656588,-1,-1.0,1.0,0.3748694976904655,-1.0,-1.0,-0.7834551354888987,0.8195459462407491,0.6705375923787946,0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.7293189193611234,-1,0.3646594596805617,0.8477106633424227,-1.0,-0.9999999999999999,-0.5379341524949539,-0.9999999999999999,-1.0,-1,-1.0,-0.5711273513985198,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7458637838722247,-0.9137861893711388,-0.932105390978248,-0.9454550239267189,-0.8931835791077897,-0.8872711125944207,-0.923031115082982,-0.9549164327963314,-1.0,1
1163,1,-1,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,0.09090909090909105,0.29032258064516125,-1.0,1.0,0.0,0.0,-1,0.0,0.8181818181818181,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.17333333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8920833285050258,-0.8861099612913146,-0.8860621083338736,-1.0,-1.0,1
1849,1,-1,-0.5,1.0,-1.0,1.0,1.0,-0.4174165649903126,-1.0,0.8252803677334375,-1,-1.0,-1.0,0.5200912359491517,-1.0,-1.0,-0.456255460657625,1.0,0.03266921348690355,0.9354838709677418,-1.0,1.0,0.0,1.0,-1,0.8398403370889844,-0.844317188971341,-1.0,-0.9999999999999999,-0.025570663935283955,-0.9999999999999999,-1.0,-1,-1.0,-0.2991659385789831,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6078084045067813,-0.99937204090817,-0.9993956028482316,-0.9995144411513515,-0.9632631999056642,-0.9612297569335244,-0.9613548673975703,-0.9996716229603034,-1.0,1
717,1,-1,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-0.2727272727272727,0.41935483870967727,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,-0.8545454545454545,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,-0.6266666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8954660502072187,-0.8896799222645364,-0.8896335692906062,-1.0,-1.0,1
1790,1,-1,0.5,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.3767497078028209,-1.0,-1.0,-1.0,1.0,0.785204359510886,-0.34898787023580247,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,-0.40828858058053863,-1.0,-0.9999999999999999,-0.6033861776927042,-0.9999999999999999,-1.0,-1,-1.0,-0.14424831969746488,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9413001541282633,-0.93805102005168,-0.9375841768152023,-1.0,-1.0,1
1269,-1,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,1.0,1.0,-1.0,1.0,0.8181818181818183,-0.3548387096774195,-1.0,1.0,-1.0,1.0,-1,0.5,-0.4181818181818182,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.84,-1.0,-0.9999999999999999,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.932296183619929,-0.9444823125524832,-0.9367523378887684,-1.0,-1.0,1
113,1,-1,1.0,1.0,-1.0,1.0,1.0,0.9999999999999999,-1.0,0.4545454545454546,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,1.0,-0.4545454545454545,-0.935483870967742,-1.0,1.0,0.0,1.0,-1,1.0,0.19999999999999996,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.17333333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.19999999999999996,-0.8244148933028164,-0.8790687058458513,-0.9028465640911161,-0.929992396397274,-0.9261173591274762,-1.0,-0.9081817298179617,-1.0,1
1638,1,-1,0.0,1.0,-1.0,-1.0,-1.0,0.5935555254365633,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.7967777627182816,-1.0,-1.0,1.0,-0.570425943495338,-0.33738889368054664,-0.7289838556653507,-1.0,1.0,0.6666666666666667,-0.35563891524300706,-1,-0.6778194576215035,0.4521121183371264,1.0,-0.9999999999999999,0.5192070754987288,-0.9999999999999999,-1.0,-1,-1.0,0.19821555344722608,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.36205644791869596,-0.6123922594532643,-0.6886048062052705,-0.7458904152300179,-0.7318250271733229,-1.0,-0.6664018120458809,-1.0,1
1522,-1,1,-1.0,0.624736654195132,-1.0,-1.0,-1.0,-0.3036842910592292,-0.624736654195132,-0.6247366541951319,-1,-1.0,-1.0,-0.7319547529965229,-1.0,1.0,0.29978932335610575,-0.8749122180650439,-0.7611960526696294,0.29032258064516125,-1.0,1.0,-0.6666666666666666,-0.812368327097566,-1,-0.9061841635487831,-0.5772823034838135,-1.0,-0.8749122180650439,-0.8294257519068782,-0.9999999999999999,-0.8123683270975661,-1,-0.8123683270975661,-0.8033263107785368,-1.0,0.1428571428571428,-0.9249473308390264,-1.0,-0.9624736654195133,-1.0,-0.6897720273110066,-0.7507699419528374,-0.9686199634441379,-0.9854111074892169,-0.9868373804213008,-1.0,-1.0,1
2067,-1,-1,-0.5,-1.0,-1.0,0.061041942880148525,-0.061041942880148525,-1.0,1.0,1.0000000000000002,1,-1.0,-0.061041942880148525,0.39369031835420076,-1.0,-1.0,-1.0,0.2926387047465677,0.8070832831127004,-0.935483870967742,-1.0,1.0,-0.15649300951997525,0.46947902855992574,-1,0.2042185428398886,0.23414392934981265,-1.0,-0.33333333333333326,-0.6252651012945184,-0.33333333333333326,0.0,0,-0.46947902855992574,-0.39755832228479404,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.7833516837034223,-0.8395745971593258,-0.8394718913841671,-1.0,-0.7652604857200371,1
1006,1,1,-1.0,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,1.0,0.8181818181818183,0.9354838709677418,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.05454545454545445,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.8952088384692207,-0.8991407555213984,-0.9189719897335297,-0.9584023501594072,-0.9560998510712198,-1.0,-0.9452018262647262,-1.0,1
1510,1,-1,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,1.0,1.0,-1.0,0.3333333333333335,0.4545454545454546,-0.935483870967742,-1.0,1.0,-0.6666666666666666,0.0,-1,0.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.8133333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.9975786565987066,-0.997444631215161,-0.9974389842884196,-1.0,-1.0,1
1831,1,-1,0.5,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.6551744647484368,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.3103489294968733,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,0.0,-0.4181818181818182,-1.0,-0.9999999999999999,-0.4733562829302547,-0.9999999999999999,-1.0,-1,-1.0,-0.3866666666666665,-0.8965404438835987,0.1428571428571428,-0.9999999999999999,-1.0,-0.4206919112232803,-1.0,-1.0,-1.0,-0.8814884999437459,-0.8749286913517996,-0.8742224072113959,-1.0,-1.0,1
405,1,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.4545454545454546,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.2727272727272727,0.29032258064516125,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,-0.6000000000000001,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.19999999999999996,-1.0,-1.0,-1.0,-0.9981324953086955,-0.9980291258186228,-0.9980191424965416,-1.0,-1.0,1
1693,-1,-1,1.0,0.2877912886233256,1.0,-1.0,-0.6438956443116628,-1.0,-0.2877912886233256,0.9352537535112115,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.5251941924155503,0.4022197657048501,-0.29032258064516125,-1.0,1.0,0.9999999999999998,-0.6438956443116628,-1,-0.6438956443116628,0.018181818181818077,-1.0,-0.762597096207775,-0.28514783037545655,-0.9999999999999999,-0.6438956443116628,-1,-0.6438956443116628,0.5389922323033782,-1.0,0.1428571428571428,-0.857558257724665,-1.0,-0.7287791288623326,-1.0,-1.0,-1.0,-0.8194475871995273,-0.8123044751713262,-0.8095685259324417,-1.0,-1.0,1
1726,-1,-1,1.0,-1.0,0.9103093308218237,-1.0,-1.0,-1.0,1.0,0.8181818181818183,1,-1.0,-1.0,0.16848304833662164,-1.0,-1.0,-1.0,-0.363230223059392,0.10721648530512295,0.29032258064516125,-1.0,1.0,0.9850515551369703,-0.044845334589088126,-1,-0.522422667294544,-0.1636363636363637,-0.9103093308218237,-0.33333333333333326,-0.10721648530512284,-0.33333333333333326,0.0,0,0.0,0.2485498309771641,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-0.9876590222702704,-0.9942625561555166,-0.9941887253881587,-1.0,-1.0,1
1352,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-0.1428571428571429,1.0,1.0000000000000002,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-0.19999999999999996,-0.33333333333333326,0.2727272727272727,0.9999999999999998,-1.0,1.0,0.0,0.0,-1,-0.5,-0.8181818181818182,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8,-0.9968490634223235,-0.9979332737865371,-0.9964448968605052,-0.9970150278725868,-0.9986122566353189,-1.0,-0.9968490634223532,-1.0,1
296,1,-1,1.0,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,1.0,1.0,0.4545454545454546,0.41935483870967727,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.01333333333333342,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.757527352072982,-0.8360605983131952,-0.868294834136125,-0.9041129171820357,-0.8988054077046681,-1.0,-0.8732043991777204,-1.0,1
1671,-1,-1,1.0,0.5995530737947725,-1.0,-1.0,-0.20022346310261385,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-0.5995530737947725,-1.0,-1.0,0.0663687158631816,0.3817369225081406,0.41935483870967727,-0.5995530737947725,0.5995530737947725,0.33333333333333326,-0.20022346310261374,-1,-0.20022346310261374,0.709090909090909,-1.0,-0.7330353825298482,-0.19991874068995852,-0.9999999999999999,-1.0,-1,-1.0,0.00268454371487592,-1.0,-0.08596967211727291,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8738592132603771,-0.8673161728500556,-0.8672048926726409,-1.0,-1.0,1
269,1,1,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,0.2727272727272727,-0.3548387096774195,-1.0,1.0,0.6666666666666667,0.0,-1,0.0,-0.38181818181818183,1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.2266666666666668,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-1.0,-1.0,-1.0,-0.8338340348084476,-0.8246364723302236,-0.8223420660008237,-1.0,-1.0,1
153,1,1,-1.0,1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-0.4545454545454545,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.6000000000000001,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.09333333333333349,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8,-0.6710818760184261,-0.6636171987120677,-0.7297577508423332,-0.8702021295874428,-0.8630176016290995,-1.0,-0.8279996877661585,-1.0,1
1804,1,-1,1.0,1.0,-1.0,1.0,-0.8976725765604392,-1.0,-1.0,0.4824529336653349,-1,-1.0,-1.0,0.728903917634223,-1.0,-1.0,-1.0,-0.26511505104029287,-0.0630016117892106,-0.3515378250503367,-1.0,1.0,0.0,0.05116371171978029,-1,-0.4488362882802196,-0.08904859230109896,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.22803103231252742,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.23069822703186826,-1.0,-1.0,-1.0,-0.9025866544658504,-0.8971946638092498,-0.8957646563030577,-1.0,-1.0,1
1242,-1,-1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.8181818181818183,1,-1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.33333333333333326,0.09090909090909105,0.29032258064516125,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,-0.1636363636363637,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,0.2533333333333334,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-0.9876590222702704,-0.9942625561555166,-0.9941887253881587,-1.0,-1.0,1
1989,1,-1,1.0,1.0,-1.0,1.0,0.5511211632932342,-0.21268405243823663,-1.0,0.8367713321066308,-1,-1.0,-1.0,0.6850736209752947,-1.0,-1.0,-0.5591030693654124,0.7007474421954893,-0.09090909090909083,-0.3548387096774195,-1.0,1.0,0.0,0.5511211632932345,-1,0.2755605816466171,0.38181818181818183,-1.0,-0.9999999999999999,0.1094986048339035,-0.9999999999999999,-1.0,-1,-1.0,-0.2745470759153881,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6204484653172938,-0.934661653508477,-0.9480100406604067,-0.9582324557267925,-0.9191949233293049,-0.9147222279708924,-0.9416275636903575,-0.9658327857968705,-1.0,1
