,CL7R,CT2BIN,CL2R,CL5R,MOD,CL1R,WWWWHITE,CON,FEMALE,DEMOC,COLGRD,REPUB,CL9R,W12WHITE,SOMCOL,INDEP,COMHS,IWER3,W2TOTCL,AGE65PLM,CL8R,BABS,CD4A_A,PTYID3,W12EDUC3,CD4A_B,AGE4049M,DOG2R,DOG6R,STRATA,WWWBLACK,VPROUD,DOG3R,DOG4R,AGE5059M,FIPCOM,AGE3039,CT1A,F5,COMPLET2,LIB,CD7_A,CL7,IDEO3,W1TRUAM2,CD15,ADVDEG,CENSDIV,SEC5,W1TRUAM3,CL5,W2CIVLIB,FIP2,AGE1829,WWWHOMLN,CL9,CL6B,PROUD,AGE6064M,P17_A,W1STATE,INCA,CL2,GT2,EDUCAT4,CL1,WWWAGEC1,W2SECURE,CL4A,CL8,SEC4,FIP1,X1,INCOME,CLPROP,MEANFR,WWWEDU5,WWWEDU3,B1,LOPROU,CD8,RAC3,DOG5R,CD6,MNDOG,RI2_A,WWWAGE,WWWRACE3,W12RACE4,PFR5R,IWER1,NEWRACE,WWWRACE4,POLINT,WWWHISP,WWWBRNUS,B2,PFR3R,V1_B,FIP2R,W3IWER4_A
100,1.0,-1.0,1.0,1.0,1.0,1.0,-1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1,1.0,1.0,-0.5,1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,0.75,-1.0,0.0,0.20000000000000018,0.8,-1.0,-0.3548387096774195,-0.9999999999999999,0.5,0.33333333333333326,1.0000000000000002,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.3570097420217472,-1.0,0.1428571428571428,-1.0,-0.33333333333333326,0.1428571428571428,0.33333333333333326,-0.7777777777777778,0.5,0.33333333333333326,-0.33333333333333326,0.0,1.0,-0.25,0.9682539682539999,0.4666666666666668,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,0.0,-0.9999999999999999,-0.11111111111111116,0.4166666666666501,-1.0,0.11764705882352922,0,-0.33333333333333326,0.2529464902415559,1.0,0.0,-0.33333333333333326,0.3333333333333335,-1,1.0,-0.9999999999999999,0.163484592988147,-1.0,-1.0,1
105,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.5,1.0,1.0,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.3610726106918547,-1.0,-1.0,-0.75,0.33333333333333326,-1.0,0.6000000000000001,0.8,-1.0,-0.935483870967742,0.3333333333333335,0.5,0.33333333333333326,0.8181818181818183,-1.0,-1.0,-1.0,0.33333333333333326,0.13830090391234373,-1.0,-1.0,-0.9999999999999999,0.32380347230816753,-1.0,0.1428571428571428,-1.0,-0.33333333333333326,0.1428571428571428,0.33333333333333326,-0.5555555555555556,-1.0,0.33333333333333326,-0.33333333333333326,-1.0,0.0,-0.25,0.3333333333334285,-0.19999999999999973,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.04261858185044787,-0.7777777777777778,0.1666666666666501,-1.0,-2.220446049250313e-16,-1,-0.9999999999999999,-0.16470233983896265,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.6121718023372843,-0.75,-0.05568843870742368,1
184,-0.21998457171750752,-0.21998457171750752,-0.21998457171750752,-0.21998457171750752,-0.21998457171750752,-0.21998457171750752,1,0.21998457171750752,1.0,-1.0,-0.21998457171750752,0.21998457171750752,-0.21998457171750752,1.0,0.21998457171750752,-0.21998457171750752,-1.0,1.0,1.0000000000000002,-1.0,-0.21998457171750752,-0.21998457171750752,-1.0,-0.6099922858587536,0.39000771414124635,1.0,0.21998457171750752,-0.08501157121186931,0.21998457171750752,1.0,-1,1.0,0.4149884287881307,0.21998457171750752,-0.21998457171750752,0.39000771414124635,-1.0,0.21998457171750774,-0.2524401681810884,-1.0,-1.0,-0.45749421439406535,-0.18667695218832825,-0.6099922858587536,-0.2680092569694954,0.25398920020225546,-1.0,-0.935483870967742,-0.33333333333333326,-0.39000771414124624,-0.47998971447833827,0.5254559480256813,-0.18667695218832825,-1.0,-1.0,-0.47998971447833827,-0.33408079969034865,-1.0,-1.0,-0.6657076735932175,0.32380347230816753,-1.0,-0.5542768981242899,-0.39000771414124624,0.5933384760941642,-0.5542768981242899,0.13000257138041538,-0.19777949203138812,-0.08501157121186931,-0.47998971447833827,-0.5933384760941642,-1.0,0.3049961429293768,0.75,-0.2926856782430609,-0.17066872377099895,0.19500385707062318,0.39000771414124635,-0.9999999999999999,-1.0,-1.0,-1.0,-0.15201427730431094,-0.11111111111111116,0.2808224049665715,-1.0,-0.08470406726088342,-1,-0.9999999999999999,-0.23571230635885043,1.0,-1.0,-0.9999999999999999,0.7399948572391692,-1,1.0,-0.5542768981242899,-0.6974880223000897,-0.9024980714646884,-0.631711206543131,1
175,1.0,-0.6095091274866908,-0.6095091274866908,-0.6095091274866908,-1.0,-0.6095091274866908,1,0.6095091274866908,-0.6095091274866908,-0.6095091274866908,1.0,0.6095091274866908,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-0.6095091274866908,1.0,-1.0,-0.6095091274866908,1.0,1.0,-1.0,0.20713184561501818,0.20713184561501818,1.0,-1,1.0,0.20713184561501818,0.6095091274866906,-1.0,0.1952454362566547,1.0,0.7396727516577939,0.2778547786162906,-1.0,-0.6095091274866908,-0.4571318456150182,-1.0,-0.6095091274866908,-1.0,-0.7219018254973382,-1.0,-0.3548387096774195,-0.2031697091622302,-1.0,-0.7396727516577939,0.08658676023332235,-1.0,-1.0,-0.6095091274866908,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.665293537845735,0.4372723413631532,-1.0,-0.7768623585638232,-0.8047545637433454,1.0,-0.7768623585638232,-0.33333333333333326,0.33861618193705045,0.20713184561501818,-0.7396727516577939,-0.33333333333333326,-0.1952454362566547,0.5976227181283273,0.3535659228075092,-0.14964937677620793,-0.19999999999999973,0.5,1.0,-0.7768623585638232,-1.0,-0.7559432046791819,-1.0,-0.09309243139134238,-0.024335361663709087,0.2904651789483683,-1.0,-0.46988903474362576,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.6095091274866907,-0.6121718023372843,-0.9511886409358363,-0.05568843870742368,1
97,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-0.5,1.0,1.0,-1,1.0,-0.5,1.0,-1.0,-1.0,-1.0,0.3333333333333335,0.9167821679244357,-1.0,-1.0,-1.0,0.33333333333333326,-1.0,-1.0,-0.8,-1.0,-0.3548387096774195,1.0,-1.0,-1.0,0.2727272727272727,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,1.0,-0.9999999999999999,-0.3570097420217472,-1.0,0.1428571428571428,0.0,0.3333333333333335,0.1428571428571428,0.6666666666666667,0.11111111111111105,0.5,0.33333333333333326,1.0,0.0,0.0,0.0,0.14285714285714257,-0.9999999999999999,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.1666666666666501,-1.0,0.2941176470588234,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,1
178,-0.8496159407987014,-1.0,-1.0,0.8496159407987014,0.8496159407987014,-1.0,1,-0.8496159407987014,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,0.8496159407987014,1.0,0.8496159407987014,-1.0,1.0,1.0,1.0,-1.0,0.3872119555990261,-0.8496159407987014,-1.0,-1,-0.8496159407987014,0.5375960148003247,-1.0,-0.8496159407987014,0.8496159407987012,-1.0,0.3333333333333335,0.9167821679244357,-1.0,-1.0,0.75,0.23307729386580078,-0.07519202960064941,-1.0,0.6796927526389611,-0.8496159407987014,-0.935483870967742,-0.3834613530670996,-1.0,0.23307729386580078,0.09090909090909105,-0.8997439605324675,-1.0,-1.0,0.33333333333333326,0.05270974865092093,0.8496159407987014,-1.0,-0.20730745394341366,0.32380347230816753,-1.0,-0.9999999999999999,0.6936059777995132,1.0,0.05692339474211505,0.9498719802662337,0.33333333333333337,0.4624039851996753,0.33333333333333326,-0.3834613530670996,-0.9248079703993507,1.0,0.4624039851996753,-0.14285714285714302,-0.7964874390393939,0.5375960148003247,1.0,-0.9999999999999999,-1.0,-0.9060099629991885,-1.0,-0.6524604727165173,-0.36675201315584427,-0.32706733086662787,-1.0,0.3874378727762602,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,-0.8496159407987014,-0.9999999999999999,-0.5538486237000414,-0.9812019925998376,-0.12669314157637057,1
87,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-0.5,-1.0,1.0,1.0,-1.0,-0.9999999999999999,0.9167821679244357,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.6,-1.0,-0.935483870967742,-0.33333333333333326,-1.0,0.33333333333333326,0.6363636363636365,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,0.32380347230816753,-1.0,0.1428571428571428,-1.0,1.0,0.1428571428571428,0.33333333333333326,-0.33333333333333337,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.0,0.75,0.7142857142857144,-0.33333333333333326,0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.58333333333335,-1.0,0.0588235294117645,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,0.1428571428571428,-0.2243436046745686,-0.75,-0.05568843870742368,1
151,1.0,-0.5340514523179591,-1.0,1.0,0.5340514523179591,0.5340514523179591,1,-0.5340514523179591,-0.5340514523179591,1.0,-1.0,-1.0,1.0,1.0,-0.5340514523179591,-1.0,0.5340514523179591,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,-0.7670257261589795,1.0,-1.0,-0.5340514523179591,-0.6164871369205103,1.0,-1,1.0,-0.26702572615897946,-0.8835128630794897,-1.0,0.5340514523179589,1.0,0.17801715077265312,0.1290011340550863,-0.5340514523179589,-1.0,0.75,-1.0,-0.23297427384102054,-0.19999999999999996,-0.8,-1.0,-0.29032258064516125,0.17801715077265312,-0.5,0.33333333333333326,0.412186495665269,-0.6893676348786394,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.3425493775780174,-0.01660313485678988,-0.5340514523179591,-0.9999999999999999,-0.23297427384102054,-0.1780171507726529,-0.12339917010402335,-0.33333333333333326,-0.05933905025755104,0.0,0.33333333333333326,0.17801715077265312,-0.7670257261589796,0.11648713692051027,0.6164871369205103,0.5768335638600646,-0.32043087139077553,-0.38351286307948973,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.7334282417164382,-0.2664272936717914,-0.44175643153974486,-1.0,-0.47058823529411775,-1,-0.9999999999999999,-0.4850497370109207,0.5340514523179589,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.5218178096117413,-0.3422950207782143,-0.27568873897924195,1
166,1.0,1.0,0.15949043849159383,1.0,-0.15949043849159383,0.15949043849159383,1,0.15949043849159383,0.15949043849159383,-1.0,0.15949043849159383,-1.0,1.0,1.0,-0.15949043849159383,1.0,-1.0,1.0,0.9235900398628725,-1.0,1.0,-1.0,-1.0,0.0,0.579745219245797,1.0,0.15949043849159383,-0.7898726096228985,0.5,1.0,-1,1.0,-0.5,-1.0,-0.15949043849159383,1.0,-1.0,-0.6135031871694685,0.6482698780128859,-0.15949043849159406,-1.0,0.0,-1.0,-0.579745219245797,-1.0,-0.7159490438491594,0.15949043849159383,-0.4203328493980738,0.4396602923277295,-1.0,0.33333333333333326,0.48354371608938074,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.6397816164963972,0.3396987505372111,-0.15949043849159383,-0.33743403514766057,-0.4202547807542031,0.7198301461638645,-0.5197088219951964,0.14008492691806773,-0.23994338205462162,0.2101273903771015,0.33333333333333326,-0.6135031871694685,-1.0,-0.2898726096228985,0.8550636951885506,0.5541886549508197,-0.45316347949719793,0.579745219245797,0.579745219245797,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-0.49760792394164244,-0.45168789839617407,-1.0,-0.17349194400673507,-1,-0.9999999999999999,-0.8244810824822623,1.0,-1.0,-0.9999999999999999,0.6135031871694685,-1,1.0,0.1428571428571428,-0.8370133458209577,-0.75,-0.05568843870742368,1
133,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,0.5,1.0,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,-0.3610726106918547,-1.0,-1.0,0.75,0.33333333333333326,0.0,1.0,-0.6,-1.0,-0.29032258064516125,0.3333333333333335,1.0,-1.0,0.2727272727272727,-1.0,-1.0,-1.0,0.33333333333333326,0.13830090391234373,-1.0,-1.0,-0.1428571428571428,-0.01660313485678988,-1.0,0.7142857142857144,-1.0,0.3333333333333335,0.1428571428571428,0.9999999999999998,0.11111111111111105,-1.0,0.33333333333333326,-0.33333333333333326,-1.0,0.0,0.0,0.015873015873142604,-0.06666666666666665,0.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6524604727165173,-0.7777777777777778,0.25,-1.0,0.3235294117647056,-1,-0.9999999999999999,-0.16470233983896265,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-1.0,-0.75,-0.05568843870742368,1
99,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.5,1.0,-1,1.0,-0.5,-1.0,-1.0,0.0,-1.0,-0.33333333333333326,0.9167821679244357,1.0,-1.0,-0.75,0.33333333333333326,-1.0,-0.19999999999999996,-0.8,1.0,0.9354838709677418,0.3333333333333335,-0.5,-1.0,0.09090909090909105,-1.0,-1.0,-1.0,0.33333333333333326,0.13830090391234373,-1.0,1.0,-0.9999999999999999,-0.7352393055383665,-1.0,-0.9999999999999999,0.0,1.0,-0.9999999999999999,0.6666666666666667,0.33333333333333337,0.0,-1.0,-0.9999999999999999,0.0,-0.5,0.75,-0.6190476190477144,-0.9999999999999999,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.75,-1.0,0.2058823529411764,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.05568843870742368,1
181,-0.8980326413752329,0.8980326413752329,1.0,-1.0,-1.0,-0.8980326413752329,-1,1.0,1.0,1.0,-1.0,-1.0,1.0,-0.8980326413752329,-1.0,-1.0,1.0,-1.0,1.0000000000000002,1.0,-0.8980326413752329,-1.0,0.8980326413752326,1.0,-1.0,-0.8980326413752329,-1.0,-0.9235244810314247,0.9745081603438082,0.0,-1,1.0,-0.4235244810314247,-0.5254918396561918,-1.0,-0.4235244810314247,-1.0,-0.265355094250155,-0.9022753926388452,-0.8980326413752326,-1.0,0.75,0.265355094250155,-1.0,0.8980326413752331,0.40000000000000013,-1.0,-0.3548387096774195,0.9320217609168218,0.8980326413752329,-1.0,0.9721907203750637,0.8980326413752329,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,-0.3948326983734092,-0.8980326413752329,0.1428571428571428,-1.0,-0.33333333333333326,-0.9417329379287044,0.9999999999999998,-0.7437886582361888,-0.9235244810314247,-0.9320217609168219,-0.3673224528749224,-0.05098367931238368,0.9745081603438082,0.05098367931238368,-0.5656361454823553,0.15241523264177537,-0.5,0.0,-0.9999999999999999,-1.0,-0.25,-0.05098367931238368,-0.6524604727165173,-0.14510023065270017,-0.06633877356255447,-1.0,0.7133799528400564,-1,-0.3673224528749224,0.18906666818750395,1.0,-0.05098367931238368,-0.9999999999999999,0.9320217609168218,-1,1.0,-0.9999999999999999,-0.2243436046745686,-0.7627459198280959,-0.5037719804477533,1
101,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-0.5,-1.0,1.0,1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,0.0,0.33333333333333326,0.0,-0.19999999999999996,-0.8,1.0,-1.0,-0.9999999999999999,-0.5,-1.0,-0.4545454545454545,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,0.21033460325318165,-1.0,-0.9999999999999999,0.0,1.0,-0.9999999999999999,0.33333333333333326,0.9999999999999999,0.0,-1.0,-0.9999999999999999,-1.0,-0.5,0.75,-0.9365079365080001,0.7333333333333334,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.83333333333335,-1.0,0.0588235294117645,-1,-0.9999999999999999,0.2529464902415559,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,0.163484592988147,-0.75,-0.05568843870742368,1
113,-1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,-0.5,1.0,-1,1.0,1.0,0.5,-1.0,0.0,-1.0,1.0,0.2778547786162906,1.0,-1.0,0.0,0.33333333333333326,0.0,0.6000000000000001,-0.8,-1.0,-0.3548387096774195,-0.33333333333333326,0.5,0.33333333333333326,0.2727272727272727,-1.0,-1.0,-1.0,0.33333333333333326,0.13830090391234373,-1.0,-1.0,1.0,-0.3570097420217472,-1.0,0.1428571428571428,0.0,-0.33333333333333326,0.1428571428571428,0.0,0.11111111111111105,0.5,0.33333333333333326,-0.33333333333333326,0.0,0.0,-0.25,0.6507936507937142,-0.06666666666666665,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.3333333333333499,-1.0,-0.20588235294117663,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-0.2243436046745686,-1.0,-0.05568843870742368,1
95,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.5,-1.0,-1.0,-1,-1.0,0.5,-1.0,-1.0,1.0,-1.0,0.3333333333333335,0.9167821679244357,-1.0,-1.0,0.75,0.33333333333333326,0.0,-1.0,0.8,-1.0,-0.935483870967742,-0.33333333333333326,-1.0,0.33333333333333326,0.09090909090909105,-1.0,-1.0,-1.0,0.33333333333333326,0.13830090391234373,1.0,-1.0,-0.1428571428571428,0.32380347230816753,-1.0,-0.9999999999999999,0.75,1.0,0.1428571428571428,0.9999999999999998,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333326,-1.0,1.0,0.5,-0.14285714285714302,-0.8666666666666666,0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6524604727165173,-0.33333333333333337,-0.3333333333333499,-1.0,0.4117647058823528,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,-1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-0.05568843870742368,1
172,-0.25943501404312896,0.25943501404312896,0.25943501404312896,1.0,-0.25943501404312896,0.25943501404312896,1,-1.0,-0.25943501404312896,0.25943501404312896,-0.25943501404312896,-1.0,1.0,1.0,-1.0,-0.25943501404312896,0.25943501404312896,0.25943501404312896,1.0000000000000002,-1.0,1.0,-0.25943501404312896,-1.0,0.6297175070215646,-0.25943501404312896,1.0,-1.0,-1.0,-0.8148587535107823,1.0,-1,1.0,-0.6851412464892177,-1.0,-0.25943501404312896,0.3702824929784354,-1.0,-0.08647833801437632,-0.12448898414663145,-1.0,0.25943501404312896,0.4722881302661732,0.25943501404312896,0.6297175070215646,-1.0,0.5481129971913743,-1.0,0.9999999999999998,0.7531450046810431,-1.0,0.33333333333333326,0.5690395467311937,-1.0,-1.0,-1.0,0.33333333333333326,0.07521201117811183,-1.0,0.25943501404312896,0.3969007203041981,0.96679373028642,-1.0,-0.2803228491182119,-0.6297175070215645,0.16037665730458062,0.079515726322682,0.5432391690071883,-0.25104833489368106,-0.44457626053234667,0.33333333333333326,-0.5062900093620859,-0.3702824929784355,-0.5,0.25,0.6084907162918758,-0.6839623342695419,-0.12971750702156448,0.3702824929784354,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.5309227824588207,-0.8641902077482073,-1.0,0.1732103682666084,-1,-0.9999999999999999,-0.3193503898307042,1.0,-1.0,-0.9999999999999999,0.5801883286522904,-1,1.0,-0.9999999999999999,-1.0,-0.8425706232446089,-0.05568843870742368,1
145,-1.0,-1.0,1.0,-0.5077523769224928,-0.5077523769224928,1.0,1,0.5077523769224928,-0.5077523769224928,-1.0,-1.0,-1.0,1.0,1.0,0.5077523769224928,1.0,-0.5077523769224928,-0.5077523769224928,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.0,-0.24612381153875362,1.0,-0.5077523769224928,-0.13081428269186945,0.6308142826918695,1.0,-1,1.0,-0.13081428269186945,0.8769380942306233,-1.0,-0.7538761884612464,-1.0,0.4974158743591688,0.7595269235714102,-0.5077523769224928,-1.0,-0.7538761884612464,0.33333333333333326,-0.7538761884612464,-0.6062019015379942,-0.8,-1.0,-0.3548387096774195,0.6718349179483285,-0.6308142826918695,-0.6718349179483285,0.2727272727272727,0.005168251281661762,-1.0,-1.0,0.33333333333333326,0.5673698772940585,-1.0,0.5077523769224928,-0.5077523769224926,-0.3570097420217472,-1.0,0.1428571428571428,0.0,0.16925079230749773,0.1428571428571428,0.502584125640831,0.11111111111111105,0.5,0.33333333333333326,0.6718349179483285,0.0,0.0,-0.06153095288468835,0.2678724122101759,-0.7702844425638298,-0.12306190576937681,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.20768730192311713,-1.0,0.17105574128944645,-1,-0.9999999999999999,-0.8972066780558814,1.0,-1.0,-0.9999999999999999,0.8359174589741643,-1,1.0,-0.9999999999999999,-0.8090924915380945,-1.0,-0.7675824392545597,1
127,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.5,1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.9999999999999999,-0.3610726106918547,-1.0,-1.0,-0.75,-1.0,0.0,-0.19999999999999996,-0.8,1.0,-0.3548387096774195,1.0,0.0,-1.0,-0.4545454545454545,-1.0,-1.0,1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.3570097420217472,-1.0,-0.9999999999999999,0.75,1.0,-0.9999999999999999,0.33333333333333326,0.9999999999999999,-1.0,-1.0,0.3333333333333335,-1.0,1.0,0.75,-0.6190476190477144,-0.5999999999999999,1.0,1.0,-0.9999999999999999,1.0,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.91666666666665,-1.0,0.1470588235294117,-1,-0.9999999999999999,-0.16470233983896265,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.05568843870742368,1
174,1.0,-1.0,-0.5055111074776277,-1.0,-0.5055111074776277,-0.5055111074776277,1,0.5055111074776277,-1.0,-1.0,0.5055111074776277,0.5055111074776277,1.0,1.0,-0.5055111074776277,-0.5055111074776277,-1.0,0.505511107477628,1.0000000000000002,-1.0,-0.5055111074776277,0.5055111074776277,-1.0,-0.752755553738814,0.752755553738814,1.0,-1.0,0.12913333060822074,0.6236222231305932,1.0,-1,1.0,0.252755553738814,0.505511107477628,-1.0,0.24724444626118602,0.5055111074776277,1.0,0.4358260271868879,-1.0,-1.0,-0.5645666653041104,-1.0,-0.752755553738814,-1.0,-0.7505511107477628,-1.0,-0.3548387096774195,-0.00367407165175182,-1.0,-1.0,0.08890505182631714,-1.0,-1.0,-1.0,0.33333333333333326,0.2852934908688931,-1.0,-0.5055111074776277,-0.7880761889189831,0.4372723413631532,-1.0,-0.7174349185586443,-1.0,0.8351703691592092,-0.9999999999999999,-0.08608888707214724,0.33578271443450125,0.376377776869407,-0.6703407383184184,-0.16850370249254265,-0.24724444626118602,0.376377776869407,0.5,-0.146006347130073,-0.39779555700894864,0.376377776869407,0.752755553738814,-0.7174349185586443,-1.0,-1.0,-1.0,-0.1292358541037102,-0.11111111111111116,0.3978999986374603,-1.0,-0.2666509791097511,-1,-0.9999999999999999,-0.6856125236443713,1.0,-1.0,-0.9999999999999999,0.49816296417412387,-1,1.0,-0.7174349185586443,-0.7080601703128763,-0.9381888884347035,-0.05568843870742368,1
