,COUNTY,USAWT2RC,W1STATE,WWWHISP,CENSDIV,F2,STRATA,WWWRACE3,WWWBLACK,WWWAGE,WWWEDU5,W3IWER4_A
286,-0.19832339629065243,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3459644892753856,-0.13588952819195393,1
183,-0.5231915339022611,-0.985148602913399,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.2806582886152208,-0.140772260039296,1
1232,-0.9906942134237765,-0.44991830175774317,-0.39086661406545053,0.7963075024454861,-0.3988866458921171,0.9432833328648434,0.16217695377051655,-0.603092349447794,0.1911321916267419,-0.597441426022116,-0.4115130765401521,1
1113,-0.8182885636862526,-0.9884252822453536,-0.9755107272289392,0.9938969014407695,-0.8674921410243854,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6289580254694329,-0.13588952819195393,1
974,0.05955974870881753,-1.0,-0.8285750906025742,0.9938969014407695,-0.9157159144048066,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.19358335440166774,-0.1505377237339801,1
104,-0.5230463089860289,-0.9914864500227593,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5418830912558799,-0.14565499188663805,1
1184,-0.984951246734224,-0.09567299381883254,-0.020516996588892722,0.673038200614035,-0.0228414745771095,0.9605380759297507,-0.14922711468276395,-0.7102309462893375,0.40809026996678066,-0.3553646619648616,-0.5657445694825758,1
290,-0.6006690267121821,-0.9991058408335666,-0.9387768180723479,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.1500458872948912,-0.13100679634461188,1
1260,-0.9933817031417536,-0.5824107450601838,-0.5724570696912552,0.8484703769326418,-0.5747689680441236,0.945392737035155,0.3106194949117581,-0.5536677897946355,0.088407804660536,-0.7257905206286509,-0.3314865387554734,1
1026,0.3089472361086991,-0.9612098266117945,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4874612573724093,-0.140772260039296,1
428,0.7477443205045309,-1.0,-0.7122510449400352,1.0000000000000002,-0.8674921410243854,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.7378016932363742,-0.14565499188663805,1
1151,-0.9894774096250658,-0.3662967555746799,-0.31478721637241813,0.769002175607125,-0.31935724863115955,0.9495121912732911,0.09693749499118576,-0.6258286535779689,0.2368284299813534,-0.5491880532356486,-0.4421615580307383,1
1054,-0.09238181989920469,-0.9633538866191346,-0.853064363373635,0.9938969014407695,-0.9639396877852278,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.26977392183852666,-0.14565499188663805,1
1202,-0.9800106036093231,0.18063358973920374,0.30656618999850727,0.5715704620310833,0.3004201459572653,0.9627467050548106,-0.42032010277076304,-0.8028872756237146,0.5963599141580158,-0.12846075767631193,-0.7053072849940447,1
1112,0.41597799937188884,-0.9346975915194323,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3459644892753856,-0.1505377237339801,1
1117,-0.3464528108475773,-0.9884481119107026,-0.8959205907229915,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.36773322282877385,-0.13100679634461188,1
1286,-0.9994547208814438,-0.9355261515180354,-0.9722052186372723,0.975529198366721,-0.9712411413883035,0.9399509017440928,0.6435823741577761,-0.44020647877455954,-0.14262553866901598,-1.0,-0.16183596656406024,1
3,0.8700600062011681,-1.0,-0.6938840903617396,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6507267590228212,-0.13588952819195393,1
401,0.27068047068149337,-0.9760324035212169,-0.7918411814459829,0.9938969014407695,-0.8324203058386246,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.09562405341142066,-0.14565499188663805,1
1308,-0.9900524979444318,-0.3933240878399994,-0.35394058840245946,0.7799542695987169,-0.3572282723227572,0.9506763930297755,0.12873189068383128,-0.6148724971229231,0.21472098279067758,-0.5778477887439196,-0.4250570025192605,1
389,-0.3464528108475773,-0.9884481119107026,-0.8959205907229915,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.36773322282877385,-0.13100679634461188,1
962,0.8700600062011681,-1.0,-0.6938840903617396,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6507267590228212,-0.13588952819195393,1
1292,-0.9783878609803561,0.2624476999409604,0.4130675844663365,0.5403163877732409,0.40737811207614505,0.9671937633451237,-0.5081248021741285,-0.832093743809952,0.6576733912050751,-0.057758876659682934,-0.7518893708382909,1
380,0.34895670053069194,-1.0,-0.7795965450604525,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.378617589605468,-0.140772260039296,1
1306,-0.9765850364415605,0.3816790285918803,0.5276560889395263,0.5002403579312344,0.5250878518876079,0.9748877793672648,-0.6054951538458062,-0.86548679461422,0.7254673469043842,0.014517048945052125,-0.7989438156899856,1
1024,0.4171397987017471,-1.0,-0.7673519086749221,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.639842392246127,-0.13588952819195393,1
1005,0.02074838984574079,-0.9682407015766358,-0.8346974087953394,0.9938969014407695,-0.8718761204226055,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5309987244791858,-0.140772260039296,1
302,-0.5612767681841764,-1.0,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.4765768905957152,-0.13588952819195393,1
1201,-0.9731525488420748,0.583454737926272,0.7498630942182694,0.4287012327633285,0.7494622935710968,0.9860106272920413,-0.7916573902038173,-0.9276486363190037,0.8549181663112206,0.1590368462789744,-0.8936676661579619,1
84,0.48989748173411907,-0.9751566892907766,-0.7551072722893917,0.9938969014407695,-0.8280363264404045,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3568488560520797,-0.140772260039296,1
1242,-0.985563451214699,-0.1398372991011917,-0.06091517895094389,0.6876500025330244,-0.06192348427709915,0.9614573644762479,-0.11488157082124573,-0.6984651627719788,0.38462408823652916,-0.38386429417765033,-0.5492469096154078,1
1281,-0.9699304951067275,0.7656946013948951,0.9627044548422048,0.36199375833011127,0.9610396039863196,0.9874940843931671,-0.9680708627431489,-0.9892413856757382,0.9777739556832599,0.306733880225164,-0.9833353381272806,1
251,-0.1987590710393492,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.29154265539191493,-0.140772260039296,1
368,-0.1987590710393492,-0.9947209717219162,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9373257167276827,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.3568488560520797,-0.14565499188663805,1
329,0.30989119806420895,-0.9955041046568808,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.4112706899355504,-0.14565499188663805,1
1185,-0.9844174006867155,-0.06596156076201032,0.013904414634597462,0.6625338559185977,0.012044461579909127,0.9618159148882159,-0.17809262923692182,-0.7199150257181355,0.4283446663191116,-0.33096937904194024,-0.5805300769568935,1
1114,-0.5634914481567186,-0.999865946641642,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.20446772117836187,-0.13588952819195393,1
1172,-0.9995378042181176,-0.9359507446878186,-0.9748629616798334,0.9759361279645699,-0.9779838359594594,0.9331471010845368,0.6459404377364845,-0.4396655678452235,-0.14489885365362073,-0.99557332916543,-0.1604811334578479,1
1231,-0.9845301729220056,-0.08707920254501189,0.008942269013181736,0.6677440401290652,0.004491101079572957,0.9593153222175025,-0.17255362374191063,-0.7167010104555686,0.42431002352014724,-0.3312963534848665,-0.5806863130513129,1
1208,-0.9772633584120505,0.3460212828433882,0.48340333853927175,0.5137606079705337,0.47984461723501726,0.9727984507326265,-0.5690457771741702,-0.8525437494986778,0.6998336497260796,-0.014236523038268278,-0.7803342863834433,1
1072,0.5265667730827694,-1.0,-0.7489849540966265,0.9938969014407695,-0.9595557083870077,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5201143577024916,-0.13100679634461188,1
1265,-0.9748997595240181,0.4868162409055241,0.6343919655036665,0.4642615414644905,0.635690348731186,0.9835750418293513,-0.6958215608856606,-0.8962456706498403,0.78866446863539,0.08129689746913304,-0.8433577066359251,1
1066,-0.34274957548365415,-0.9748601056553755,-0.8959205907229915,0.9938969014407695,-0.9200998938030267,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.49834562414910333,-0.14565499188663805,1
1261,-0.9800372039495095,0.17910849917838667,0.3029697391045698,0.5724811401440398,0.2992140432267065,0.9663016321131925,-0.41770469909421615,-0.8019320491430002,0.5948968261844264,-0.13386440998109883,-0.703657343921576,1
420,-0.23361305093509632,-0.9929191063937807,-0.8775536361446958,0.9938969014407695,-0.8718761204226055,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6071892919160446,-0.13588952819195393,1
1115,0.34895670053069194,-1.0,-0.7795965450604525,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.378617589605468,-0.140772260039296,1
1053,-0.8159649650265361,-1.0,-0.9755107272289392,0.9938969014407695,-0.8674921410243854,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.6616111257995153,-0.140772260039296,1
1178,-0.9705363553041341,0.7282036659823907,0.9236741158483552,0.37515477523506846,0.9208768513182264,0.9858215635413361,-0.9353950108523319,-0.9772753030682461,0.95482750153337,0.28118038116441024,-0.9676346909544629,1
991,0.7448398221798853,-0.9990935783512833,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.49834562414910333,-0.13588952819195393,1
234,-0.38174246549202107,-1.0,-0.9020429089157567,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.5636518248092681,-0.13588952819195393,1
435,-0.016501801167838837,-0.9667387344598134,-0.8408197269881046,0.9938969014407695,-0.9157159144048066,0.9462791857665852,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.30242702216860906,-0.140772260039296,1
1,0.3499006624862018,-1.0,-0.7795965450604525,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.49834562414910333,-0.13100679634461188,1
1156,-0.9794035091242222,0.217436122124814,0.3420474416134909,0.5594232136032347,0.34074719082204497,0.9727007467326516,-0.45101739868877844,-0.8122710063071439,0.6181746969437182,-0.1129265029169747,-0.720623004278537,1
83,0.7558043033554223,-0.9763737564281985,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.40038632315885625,-0.13588952819195393,1
288,-0.7065379906455137,-0.9899222555883099,-0.9571437726506435,0.9938969014407695,-0.8324203058386246,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.30242702216860906,-0.14565499188663805,1
1235,-0.973361201077297,0.5608932832599836,0.7404580266771494,0.4344836057451973,0.7358414269160252,0.9780484493322807,-0.7820476960405336,-0.9250602910050505,0.8480511018197954,0.16064128392006105,-0.8903355980364915,1
1248,-0.9855361727918655,-0.12119153831330476,-0.06210337727085635,0.6841626473531015,-0.06106937891582476,0.9645931462844863,-0.11597068027367796,-0.6987923019701572,0.38525916966096263,-0.38778603602624917,-0.5472932506416986,1
59,-0.3791284169998401,-1.0,-0.9020429089157567,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.43303942348893865,-0.13100679634461188,1
1140,-0.9862378321067966,-0.18474916999897262,-0.10032433264620422,0.7023397741063827,-0.10718819197331209,0.9507237507584065,-0.08077231220186398,-0.6869591927063641,0.36033254139297144,-0.40014276352936984,-0.5333540778905848,1
988,-0.27050017965809525,-1.0,-0.883675954337461,0.9938969014407695,-0.9157159144048066,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.30242702216860906,-0.14565499188663805,1
4,0.01820695381167603,-0.9674824974524621,-0.8346974087953394,0.9938969014407695,-0.8718761204226055,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.49834562414910333,-0.13100679634461188,1
410,0.5248966865460982,-0.9395736696935406,-0.7489849540966265,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3133113889453032,-0.14565499188663805,1
98,0.6362841972962565,-0.9354902191456848,-0.7306179995183308,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.4548081570423269,-0.14565499188663805,1
984,-0.5623296488268603,-0.970297205826798,-0.9326544998795827,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.215352087955056,-0.140772260039296,1
1216,-0.9799395401047051,0.20337111453716483,0.30497414064180095,0.5671907046948117,0.3053561364332764,0.9728641004773332,-0.421673225785816,-0.8034813803855727,0.5977448290048112,-0.13990266258883,-0.7026003847639783,1
1073,-0.5255151325619776,-0.9354902191456848,-0.9265321816868175,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.3241957557219973,-0.1505377237339801,1
1064,-0.1987590710393492,-1.0,-0.8714313179519306,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.29154265539191493,-0.140772260039296,1
1253,-0.9928634934363344,-0.5689702524645329,-0.5361492920415656,0.8407902728514182,-0.540357178096434,0.9443478976746198,0.2820827012615911,-0.5626567358859913,0.10828614748119358,-0.6988915684458904,-0.3488327312308167,1
1008,-0.3433304751485833,-0.9957792471082364,-0.8959205907229915,0.9938969014407695,-0.9200998938030267,0.9641861238443901,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.378617589605468,-0.14565499188663805,1
287,-0.09209137006674017,-1.0,-0.853064363373635,0.9938969014407695,-0.9639396877852278,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.5527674580325741,-0.14565499188663805,1
1291,-0.9906467177230615,-0.4323800910895943,-0.3897019573743311,0.7926085186724868,-0.3959620307296082,0.943494408299965,0.15973576765474773,-0.6054472921814531,0.1930476672844728,-0.5959718056529255,-0.4096783641209211,1
1193,-0.981718139808536,0.0786826514025929,0.19345893975603778,0.6081480314303618,0.1889393280458982,0.9630585338708109,-0.32619686584367935,-0.7701170578968455,0.5311431305147496,-0.2071613262590476,-0.6579557904005996,1
995,-0.12752624962741632,-1.0,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9552326548054876,0.6781980491723477,-0.4179956126388207,-0.162489497784805,-0.4439237902656328,-0.13588952819195393,1
165,-0.11020817836671692,-0.9992428916225597,-0.8591866815664002,0.9938969014407695,-0.8762600998208256,0.9641861238443901,0.6781980491723477,-0.42323271663682127,-0.16468075271960902,-0.40038632315885625,-0.13588952819195393,1
26,-0.09238181989920469,-1.0,-0.853064363373635,0.9938969014407695,-0.9639396877852278,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.12827715374150306,-0.13100679634461188,1
8,0.3080032741531893,-1.0,-0.7857188632532177,0.9938969014407695,-0.9595557083870077,0.9641861238443901,0.6797565424924621,-0.42323271663682127,-0.16468075271960902,-0.40038632315885625,-0.13588952819195393,1
431,0.743678022850027,-0.9995273236395821,-0.7122510449400352,0.9938969014407695,-0.8674921410243854,0.9552326548054876,0.6766395558522332,-0.42323271663682127,-0.16468075271960902,-0.5092299909257975,-0.140772260039296,1
