,CL1R,CL7R,CT2BIN,CL5R,DEMOC,CL2R,MOD,CON,FEMALE,COLGRD,SOMCOL,CL9R,WWWWHITE,INDEP,CL8R,REPUB,AGE65PLM,COMHS,BABS,PTYID3,W2TOTCL,CD4A_A,AGE4049M,W12EDUC3,WWWBLACK,CD8,VPROUD,AGE5059M,LIB,STRATA,DOG1R,AGE3039,IDEO3,WWWHOMLN,DOG4R,W1TRUAM2,CL7,COMPLET2,CT1A,ADVDEG,CD7_A,P17_A,INCA,CENSDIV,PROUD,W2CIVLIB,AGE1829,EDUCAT4,GT2,CL5,CL2,CL6B,FIP2,CL4A,AGE6064M,CL10R,WWWAGEC1,CD5A,INCOME,WWWEDU3,CL9,X1,FIP1,W1STATE,WWWHISP,WWWEDU5,MEANFR,CL1,SEC4,CL8,LOPROU,B1,W12RACE4,CD6,W2SECURE,CLPROP,V1_B,WWWRACE4,WWWAGE,RAC3,MNDOG,WWWRACE3,B2,NEWRACE,POLINT,DOG2R,LTHS,FIPCOM,IWER3,RI2_A,DOG6R,DOG5R,DOG3R,DG2,DG1,WWWBRNUS,CL10,DG3,P1,DG4,W3IWER4_A
48,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.4545454545454546,-1.0,-1.0,0.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,-0.5,1.0,0.0,-1.0,-1.0,0.20000000000000018,0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,-0.1428571428571428,-1.0,-0.935483870967742,-1.0,-0.4545454545454545,-1.0,0.3333333333333335,0.75,-0.9999999999999999,-0.9999999999999999,0.5,-0.9999999999999999,0.5,-1.0,-1.0,-0.33333333333333326,1.0,-0.25,0.0,0.1428571428571428,-0.5,0.0,0.5185185185185184,-1,0.0,-0.06666666666666665,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.09090909090909105,-0.41666666666675,-0.75,-0.9999999999999999,-0.5000000000000002,-1.0,-0.3333333333333499,-1,-0.9999999999999999,-1.0,0.3333333333333335,0.0,-1.0,0.4285714285714285,0.0,-1.0,-0.75,-1.0,-0.5,-1.0,-0.4285714285714285,1.0,-0.9999999999999999,0.75,-1.0,-0.1428571428571428,1
425,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,-1,-0.9999999999999999,-1.0,-1.0,1.0,1.0,0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.75,0.7142857142857144,-1.0,-0.3548387096774195,1.0,0.8181818181818183,-1.0,1.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,-0.9999999999999999,-1.0,-1.0,1.0,-0.33333333333333326,1.0,0.75,1.0,0.1428571428571428,0.5,-1.0,-0.40740740740740744,-1,0.5,-0.5999999999999999,0.0,-0.33333333333333326,0.1428571428571428,-1.0,0.0,-0.9999999999999999,-0.11111111111111116,-0.6363636363636362,1.0,-0.75,-0.9999999999999999,-0.5588235294117649,-1.0,-0.4166666666666501,-1,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.0,-0.25,-0.7142857142857142,1.0,0.1428571428571428,-1.0,-0.5,-0.1428571428571428,1
358,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1,0.20000000000000018,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.75,-0.9999999999999999,1.0,-0.3548387096774195,-1.0,0.4545454545454546,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,0.1428571428571428,0.5,-0.9999999999999999,0.5,-1.0,1.0,0.9999999999999998,1.0,1.0,0.0,0.1428571428571428,0.5,-1.0,-0.40740740740740744,-1,-0.5,-0.7333333333333333,0.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.2727272727272727,0.5,-1.0,-0.9999999999999999,0.8529411764705879,-1.0,0.25,-1,-0.9999999999999999,-1.0,-0.33333333333333326,-0.25,-1.0,0.9999999999999999,-1.0,-1.0,-0.25,-0.75,0.0,-0.75,-0.9999999999999999,1.0,0.1428571428571428,-1.0,-1.0,-0.1428571428571428,1
95,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0000000000000002,-1.0,1.0,-1.0,-1,-0.19999999999999973,-1.0,-1.0,-1.0,1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,0.33333333333333326,-1.0,1.0,-1.0,0.0,-0.9999999999999999,-1.0,-0.29032258064516125,1.0,0.4545454545454546,-1.0,-0.33333333333333326,0.0,0.1428571428571428,0.1428571428571428,-1.0,-0.9999999999999999,0.0,-1.0,1.0,0.0,1.0,-0.25,0.0,0.1428571428571428,0.0,0.0,-0.03703703703703698,-1,-0.5,0.3333333333333335,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.2727272727272727,0.5,-1.0,-0.9999999999999999,-0.41176470588235303,-1.0,0.4166666666666501,-1,-0.9999999999999999,-1.0,-0.33333333333333326,-0.25,-1.0,0.4285714285714285,0.0,-1.0,-0.25,-0.75,0.0,-0.75,-0.7142857142857142,1.0,0.1428571428571428,-1.0,-0.5,-0.7142857142857142,1
32,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.8181818181818183,-1.0,-1.0,-1.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.33333333333333326,-1.0,1.0,-1.0,0.75,-0.9999999999999999,-1.0,0.35483870967741926,-1.0,0.2727272727272727,-1.0,-0.33333333333333326,0.0,0.1428571428571428,-0.9999999999999999,0.5,-0.9999999999999999,0.0,-1.0,1.0,-0.33333333333333326,1.0,0.75,0.0,0.1428571428571428,0.0,-1.0,-0.2592592592592593,-1,-0.5,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.2727272727272727,-0.13888888888899986,1.0,-0.9999999999999999,-0.6176470588235295,-1.0,-0.1666666666666501,-1,-0.9999999999999999,-1.0,0.3333333333333335,0.0,-1.0,0.9999999999999999,0.0,-1.0,-0.75,-1.0,-0.75,-1.0,-0.9999999999999999,1.0,0.1428571428571428,-0.5,-1.0,-0.1428571428571428,1
252,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.8181818181818183,-1.0,1.0,-1.0,-1,1.0000000000000004,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-0.5,0.6000000000000001,0.33333333333333326,-1.0,0.3333333333333335,-1.0,-0.75,-0.1428571428571428,0.0,0.9354838709677418,-1.0,0.4545454545454546,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,0.1428571428571428,0.5,0.1428571428571428,0.0,-1.0,1.0,0.0,1.0,-0.75,0.0,0.1428571428571428,-0.5,0.0,0.2592592592592593,-1,-0.5,-0.6666666666666665,-1.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.4545454545454545,0.13888888888899986,-1.0,-0.9999999999999999,-0.2941176470588236,-1.0,0.5833333333333499,-1,-0.9999999999999999,-1.0,0.3333333333333335,-0.25,-1.0,-0.1428571428571429,0.0,-1.0,0.0,0.0,-0.25,-0.75,-0.9999999999999999,1.0,0.1428571428571428,-0.75,-1.0,-0.4285714285714285,1
96,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,1,-0.9999999999999999,1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-0.5,0.20000000000000018,-1.0,-1.0,1.0,-1.0,0.75,-0.1428571428571428,-1.0,-0.3548387096774195,-1.0,1.0000000000000002,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.1428571428571428,0.5,-1.0,1.0,0.33333333333333326,1.0,-0.25,0.0,0.1428571428571428,1.0,0.0,-0.37037037037037035,-1,-0.5,0.4666666666666668,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.33333333333333326,-0.11111111111111116,-0.8181818181818181,0.9722222222222503,-1.0,-0.33333333333333326,0.11764705882352922,0.0,0.4166666666666501,0,-0.9999999999999999,0.0,0.3333333333333335,0.0,-1.0,-0.1428571428571429,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.9999999999999999,1.0,0.1428571428571428,-1.0,-1.0,-0.4285714285714285,1
6,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,-0.5,1.0,-1.0,-1.0,-0.5,-0.19999999999999996,-1.0,1.0,-0.33333333333333326,-1.0,0.75,-0.9999999999999999,1.0,-0.29032258064516125,-1.0,0.2727272727272727,-1.0,0.3333333333333335,-1.0,0.1428571428571428,-0.9999999999999999,0.5,0.1428571428571428,0.0,-1.0,1.0,-0.33333333333333326,1.0,1.0,0.0,0.1428571428571428,0.5,0.0,-0.03703703703703698,-1,0.0,0.6000000000000001,-1.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.09090909090909083,0.41666666666675,1.0,-0.9999999999999999,-0.47058823529411775,-1.0,-0.25,-1,-0.9999999999999999,-1.0,0.3333333333333335,0.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-0.25,-1.0,-0.4285714285714285,1.0,0.1428571428571428,-0.75,-1.0,-0.4285714285714285,1
67,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.6363636363636365,-1.0,1.0,1.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-0.19999999999999996,-1.0,-1.0,1.0,-1.0,-0.75,-0.1428571428571428,-1.0,0.41935483870967727,-1.0,-0.09090909090909083,-1.0,1.0,0.0,0.1428571428571428,-0.9999999999999999,0.5,-0.9999999999999999,-1.0,-1.0,1.0,0.0,1.0,0.75,1.0,0.1428571428571428,0.0,-1.0,0.7407407407407407,-1,0.5,-0.33333333333333326,-1.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.09090909090909083,0.41666666666675,-1.0,-0.9999999999999999,-0.20588235294117663,-1.0,-0.58333333333335,-1,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-1.0,0.9999999999999999,0.0,-1.0,-0.25,-0.75,-0.75,-0.25,-0.1428571428571428,1.0,0.1428571428571428,-0.5,-1.0,-0.1428571428571428,1
79,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,-1.0,-1.0,1.0,-1,-0.9999999999999999,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.0,-0.1428571428571428,-1.0,0.9999999999999998,-1.0,0.4545454545454546,-1.0,1.0,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9999999999999999,0.5,-1.0,1.0,0.33333333333333326,1.0,0.25,1.0,0.1428571428571428,-0.5,-1.0,0.9259259259259258,-1,0.5,-0.5999999999999999,-1.0,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.2727272727272727,0.5,-1.0,-0.9999999999999999,0.11764705882352922,-1.0,-0.91666666666665,-1,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.75,-1.0,-1.0,-0.25,-0.1428571428571428,1.0,0.1428571428571428,-0.25,-1.0,-0.1428571428571428,1
158,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1.0,1.0,-1,-0.5999999999999999,1.0,1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.75,-0.9999999999999999,-1.0,0.9999999999999998,-1.0,0.2727272727272727,-1.0,1.0,0.0,-0.9999999999999999,-0.9999999999999999,0.0,-0.9999999999999999,0.0,-1.0,1.0,0.33333333333333326,1.0,0.0,1.0,-0.9999999999999999,0.0,-1.0,-0.8148148148148148,-1,0.5,0.3333333333333335,0.5,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.09090909090909083,0.25,-1.0,-0.9999999999999999,0.0588235294117645,-1.0,0.3333333333333499,-1,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-1.0,0.9999999999999999,0.0,-1.0,-0.25,-0.25,-0.25,-0.25,-0.7142857142857142,1.0,0.1428571428571428,-0.75,-1.0,-0.9999999999999999,1
109,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.8181818181818183,-1.0,-1.0,0.0,-1,-0.9999999999999999,1.0,1.0,-1.0,1.0,-0.5,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,0.0,-0.1428571428571428,1.0,0.29032258064516125,-1.0,0.2727272727272727,-1.0,0.3333333333333335,-1.0,0.1428571428571428,-0.9999999999999999,0.5,-0.9999999999999999,0.5,-1.0,1.0,0.33333333333333326,1.0,1.0,0.0,0.1428571428571428,0.0,-1.0,0.33333333333333326,-1,0.0,-0.06666666666666665,0.0,-0.9999999999999999,0.1428571428571428,-1.0,0.0,-0.9999999999999999,-0.11111111111111116,-0.2727272727272727,0.41666666666675,-0.75,-0.9999999999999999,-0.08823529411764719,-1.0,-0.5,-1,0.1428571428571428,-1.0,1.0,-0.75,-1.0,0.9999999999999999,0.0,-1.0,-0.25,-1.0,-0.75,-0.5,-0.4285714285714285,1.0,0.1428571428571428,-0.5,-1.0,-0.1428571428571428,1
3,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,-1,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-0.5,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.75,-0.1428571428571428,-1.0,0.29032258064516125,-1.0,0.8181818181818183,-1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,0.5,0.1428571428571428,-1.0,-1.0,1.0,-0.33333333333333326,1.0,0.0,1.0,0.1428571428571428,1.0,0.5,0.8518518518518519,-1,0.5,-0.19999999999999973,0.0,-0.33333333333333326,0.1428571428571428,1.0,0.75,-0.9999999999999999,0.33333333333333326,-0.6363636363636362,1.0,-0.75,-0.9999999999999999,-0.6176470588235295,-1.0,-0.83333333333335,-1,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.0,-1.0,-0.75,-1.0,-1.0,-0.25,-0.1428571428571428,1.0,0.1428571428571428,-0.25,0.0,-0.4285714285714285,1
164,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.0,-1,1.0000000000000004,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,0.75,0.7142857142857144,1.0,-0.935483870967742,-1.0,0.8181818181818183,1.0,0.3333333333333335,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.1428571428571428,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.1428571428571428,0.5,-1.0,0.2962962962962963,-1,0.0,-0.9999999999999999,-1.0,-0.33333333333333326,0.1428571428571428,1.0,0.0,-0.9999999999999999,-0.7777777777777778,-0.6363636363636362,1.0,-0.75,-0.9999999999999999,-0.9411764705882354,-1.0,-0.75,-1,0.1428571428571428,-1.0,0.3333333333333335,-1.0,-1.0,0.4285714285714285,0.0,-1.0,-0.25,-1.0,-1.0,-0.25,-0.1428571428571428,1.0,0.1428571428571428,-0.25,0.0,-0.1428571428571428,1
262,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1.0,0.0,-1,-0.9999999999999999,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.6000000000000001,0.33333333333333326,-1.0,-0.9999999999999999,-1.0,-0.75,-0.9999999999999999,-1.0,0.29032258064516125,-1.0,-0.6363636363636362,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,0.1428571428571428,0.5,0.1428571428571428,0.0,-1.0,1.0,0.33333333333333326,1.0,0.75,0.0,-0.9999999999999999,0.0,0.0,0.8518518518518519,-1,0.0,-0.06666666666666665,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.8181818181818183,-0.41666666666675,-1.0,-0.9999999999999999,-0.08823529411764719,-1.0,0.4166666666666501,-1,-0.9999999999999999,-1.0,0.3333333333333335,-0.75,-1.0,-0.1428571428571429,-1.0,-1.0,-0.25,-0.25,-0.25,-0.5,-0.9999999999999999,1.0,0.1428571428571428,-0.75,-1.0,-0.7142857142857142,1
174,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,-1.0,1.0,1.0,-1,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-0.5,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,0.7142857142857144,-1.0,0.9999999999999998,-1.0,0.4545454545454546,-1.0,1.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.1428571428571428,-1.0,-1.0,1.0,0.0,1.0,0.75,1.0,-0.9999999999999999,1.0,-1.0,-0.8148148148148148,-1,0.5,-0.33333333333333326,-1.0,-0.9999999999999999,0.1428571428571428,1.0,0.0,-0.9999999999999999,-0.33333333333333337,-0.2727272727272727,0.5,-0.75,-0.9999999999999999,-0.32352941176470607,-1.0,-0.75,-1,0.1428571428571428,-1.0,1.0,-1.0,-1.0,0.4285714285714285,0.0,-1.0,-1.0,-0.75,-0.75,-0.25,-0.4285714285714285,1.0,0.1428571428571428,-0.5,0.5,-0.1428571428571428,1
87,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,-1,0.20000000000000018,1.0,-1.0,-1.0,1.0,-0.5,-1.0,0.0,1.0,1.0,0.20000000000000018,-1.0,-1.0,-0.9999999999999999,-1.0,0.75,-0.1428571428571428,-1.0,0.29032258064516125,-1.0,-0.09090909090909083,-1.0,1.0,0.75,-0.9999999999999999,0.1428571428571428,0.5,-0.9999999999999999,0.0,-1.0,1.0,0.9999999999999998,1.0,0.0,1.0,-0.9999999999999999,-0.5,0.0,0.962962962962963,-1,0.5,-0.46666666666666656,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.2727272727272727,-0.13888888888899986,-1.0,-0.9999999999999999,0.5882352941176467,-1.0,-0.1666666666666501,-1,-0.9999999999999999,-1.0,1.0,0.0,-1.0,0.4285714285714285,0.0,-1.0,-0.75,-1.0,-1.0,-1.0,-0.4285714285714285,1.0,0.1428571428571428,-0.25,-1.0,-0.9999999999999999,1
356,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0000000000000002,-1.0,1.0,-1.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,0.5,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.0,-0.1428571428571428,-1.0,-1.0,-1.0,0.09090909090909105,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,0.1428571428571428,0.5,0.1428571428571428,0.5,-1.0,1.0,0.0,1.0,0.25,0.0,-0.9999999999999999,0.0,0.0,0.18518518518518512,-1,-0.5,-0.33333333333333326,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,0.09090909090909105,0.0,-0.75,-0.9999999999999999,-0.26470588235294135,-1.0,-0.1666666666666501,-1,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,0.0,-1.0,0.0,-1.0,-0.25,-0.25,-0.7142857142857142,1.0,0.1428571428571428,-0.75,-1.0,-0.1428571428571428,1
26,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1,0.20000000000000018,1.0,-1.0,-1.0,1.0,0.5,-1.0,0.0,1.0,-1.0,0.20000000000000018,0.33333333333333326,-1.0,0.3333333333333335,1.0,0.0,-0.1428571428571428,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.1428571428571428,-0.9999999999999999,0.5,-0.9999999999999999,0.75,-1.0,1.0,0.9999999999999998,1.0,-0.5,1.0,0.1428571428571428,0.5,-1.0,-0.11111111111111116,-1,1.0,-0.8666666666666666,-1.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-1.0,0.13888888888899986,-0.75,-0.9999999999999999,0.7941176470588234,-1.0,0.10000000000000009,-1,-0.9999999999999999,-1.0,0.3333333333333335,1.0,-1.0,0.9999999999999999,0.0,-1.0,-0.75,0.0,-0.25,1.0,-0.7142857142857142,1.0,0.1428571428571428,-0.75,-1.0,-0.1428571428571428,1
27,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,0.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-0.5,-1.0,-1.0,-1.0,1.0,-1.0,0.75,-0.1428571428571428,-1.0,0.29032258064516125,-1.0,0.4545454545454546,-1.0,0.3333333333333335,0.0,0.1428571428571428,-0.9999999999999999,0.0,0.1428571428571428,0.5,-1.0,1.0,0.0,1.0,0.75,0.0,0.1428571428571428,0.0,0.0,0.33333333333333326,-1,0.0,-0.19999999999999973,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,0.5555555555555554,-0.2727272727272727,0.5,-1.0,-0.9999999999999999,-0.23529411764705888,-1.0,-0.4166666666666501,-1,-0.9999999999999999,-1.0,0.3333333333333335,-0.75,-1.0,-0.1428571428571429,-1.0,-1.0,-0.75,-1.0,-1.0,-0.5,-0.9999999999999999,1.0,0.1428571428571428,-0.25,-1.0,-0.4285714285714285,1
332,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,-1,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.5,-1.0,0.0,-1.0,-1.0,-1.0,0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.75,-0.1428571428571428,-1.0,-0.935483870967742,-1.0,0.09090909090909105,-1.0,1.0,-1.0,0.1428571428571428,-0.9999999999999999,0.5,-0.9999999999999999,0.5,-1.0,1.0,0.9999999999999998,1.0,0.25,1.0,0.1428571428571428,0.5,-1.0,0.2962962962962963,-1,0.5,0.19999999999999996,-1.0,-0.33333333333333326,0.1428571428571428,1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.09090909090909105,0.0,-0.75,-0.9999999999999999,0.5882352941176467,-1.0,-0.5,-1,-0.9999999999999999,-1.0,-0.33333333333333326,-1.0,-1.0,0.9999999999999999,0.0,-1.0,-0.75,-0.75,-0.75,-0.25,-0.7142857142857142,1.0,0.1428571428571428,-0.5,0.0,-0.1428571428571428,1
283,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,0.5,-1.0,-1.0,-1.0,0.5,0.6000000000000001,0.33333333333333326,-1.0,-0.33333333333333326,-1.0,-0.75,-0.9999999999999999,0.0,0.29032258064516125,-1.0,0.6363636363636365,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.1428571428571428,0.0,1.0,1.0,0.6666666666666667,1.0,-0.5,-1.0,0.1428571428571428,-0.5,0.0,-0.5555555555555556,-1,-1.0,-0.46666666666666656,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.4545454545454545,0.6944444444444999,-1.0,-0.9999999999999999,0.2647058823529411,-1.0,0.3333333333333499,-1,-0.9999999999999999,-1.0,-0.33333333333333326,-0.75,1.0,-0.1428571428571429,-1.0,-1.0,-0.25,-0.25,-0.25,-0.5,-0.7142857142857142,1.0,0.1428571428571428,-0.75,-1.0,-0.7142857142857142,1
