,WWWSEX,WWWWHITE,W2TOTCL,W12EDUC3,AGE65PLM,WWWBLACK,W2FIPCOM,AGE4049M,W1FIPCOM,AGE5059M,AGE3039,AGE1829,WWWHOMLN,W1TRUAM2,W2CIVLIB,EDUCAT4,WWWAGEC1,CENSDIV,WWWHISP,WWWBRNUS,WWWEDU3,WWWEDU5,W1STATE,W12RACE4,W2SECURE,WWWRACE4,AGE6064M,RAC3,WWWRACE3,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT1RV,RACWT1RV,USAWT2RC,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2,W3IWER4_A
362,1,-1,-1.0,-1.0,-1.0,1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,-0.33333333333333326,0.9999999999999998,-1,1.0,0.0,-0.5,-0.8181818181818182,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.4933333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.7662628938350385,-0.5979343976333733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
173,-1,1,-1.0,1.0,-1.0,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,0.6666666666666667,0.29032258064516125,-1,1.0,1.0,0.5,0.8181818181818181,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,-1.0,-1,0.14666666666666672,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.9164869593403838,-0.9329075331573488,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
143,1,-1,0.2727272727272727,-1.0,1.0,1,0.4285714285714285,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,-0.6363636363636362,-0.33333333333333326,0.9999999999999998,-0.3548387096774195,-1,1.0,0.0,-0.5,-0.4181818181818182,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,-1.0,0.0,0,0.52,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,0.4285714285714285,-0.9966957423672053,-0.9943161427926361,-0.9855610121742333,-0.9866511858476087,-0.9937940029334106,-1.0,-0.9855610121741987,-1.0,0
78,-1,-1,1.0000000000000002,0.0,-1.0,1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.8181818181818183,0.3333333333333335,-1.0,0.29032258064516125,-1,1.0,0.0,0.0,-0.5636363636363637,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,-1.0,0.0,0,-0.9199999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.7585956861396502,-0.887768722631052,-0.9054664645208832,-1.0,-1.0,0
338,1,1,-1.0,1.0,-1.0,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,1.0,0.0,0.9999999999999998,-1,1.0,1.0,0.5,-0.8181818181818182,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.30666666666666664,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.8636968181841901,-0.8904971411134509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
415,1,-1,-1.0,1.0,-1.0,1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,-1.0,-0.6,-1.0,1.0,-0.33333333333333326,0.29032258064516125,-1,1.0,1.0,0.5,-0.1636363636363637,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.6533333333333332,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9816550113429675,-0.9684436543439797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
427,-1,1,-0.09090909090909083,0.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-0.09090909090909083,0.3333333333333335,-0.33333333333333326,-0.3548387096774195,-1,1.0,0.0,0.0,0.9636363636363636,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1.0,-1,-0.5733333333333333,0.0,0.1428571428571428,-0.9999999999999999,-1.0,0.9999999999999999,-0.8497586372208167,-0.8792995253072553,-0.827698915963098,-0.9324019198870399,-0.9286602537490123,-1.0,-0.9098990353774796,-1.0,0
250,1,-1,1.0000000000000002,0.0,-1.0,1,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,0.3333333333333335,0.0,-0.3548387096774195,-1,1.0,0.0,0.0,-0.4181818181818182,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,-1.0,0.0,0,-0.22666666666666657,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9961892443507291,-0.9982283416256067,-0.9981419145074317,-1.0,-1.0,0
280,1,-1,1.0000000000000002,0.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.4545454545454546,0.3333333333333335,-1.0,0.41935483870967727,1,-1.0,0.0,0.0,0.709090909090909,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1.0,-1,-0.9466666666666667,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9974094747836962,-0.9988218889531917,-0.9991526070832453,-1.0,-1.0,0
473,1,1,-1.0,-1.0,-1.0,-1,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,0.0,0.41935483870967727,-1,1.0,0.0,-0.5,0.709090909090909,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.17333333333333334,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.6587435612025598,-0.7258423819320463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
67,-1,-1,-1.0,-1.0,-1.0,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,-0.6666666666666666,-0.935483870967742,-1,1.0,0.0,-0.5,0.2727272727272727,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.7599999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9604551805717725,-0.931976518813127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
12,1,-1,-1.0,-1.0,-1.0,1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,0.0,-0.29032258064516125,-1,1.0,0.0,-0.5,0.018181818181818077,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.17333333333333334,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9947122027727698,-0.9909041340835196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
481,1,1,-1.0,0.0,-1.0,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,-0.6666666666666666,0.9999999999999998,-1,1.0,0.0,0.0,0.8909090909090909,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.7333333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.8871877467918231,-0.9093692158970247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
248,-1,-1,1.0000000000000002,0.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.09090909090909083,0.3333333333333335,0.33333333333333326,-0.29032258064516125,-1,1.0,0.0,0.0,0.34545454545454546,1.0,0.2727272727272727,1.0,-1.0,1.0,1,-0.11999999999999988,-1.0,0.1428571428571428,1.0000000000000004,1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9675610663613754,-0.9657655174440947,-0.9673950788137637,-1.0,-1.0,0
84,1,-1,-1.0,0.0,-1.0,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,1.0,0.20000000000000018,-1.0,0.3333333333333335,-1.0,0.29032258064516125,1,1.0,0.0,0.0,-0.6000000000000001,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1.0,-1,-0.8666666666666666,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.985698047587955,-0.988510138531515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
294,-1,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,0.33333333333333326,-0.935483870967742,-1,1.0,0.0,-0.5,0.2727272727272727,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.16965929867868934,-0.33292327124609433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
47,1,1,1.0000000000000002,1.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.8181818181818183,1.0,-0.33333333333333326,0.9354838709677418,-1,1.0,1.0,0.5,0.23636363636363633,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1.0,-1,-0.5733333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9992872727377853,-0.9992478220987241,-0.9992451272569105,-1.0,-1.0,0
491,1,-1,-1.0,-1.0,-1.0,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,-1.0,0.35483870967741926,-1,1.0,0.0,-0.5,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.84,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9874862055714099,-0.9784742509335403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
526,1,-1,-1.0,0.0,1.0,1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.3333333333333335,0.9999999999999998,0.41935483870967727,-1,1.0,0.0,0.0,0.709090909090909,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,0.41333333333333355,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9959323267865791,-0.9930029446004527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
503,1,-1,-1.0,-1.0,-1.0,1,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.33333333333333326,0.0,-0.3548387096774195,-1,1.0,0.0,-0.5,0.9636363636363636,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.41333333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.7669430627546853,-0.5991043981135141,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
123,1,-1,1.0000000000000002,-1.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.09090909090909083,-0.9999999999999999,-0.33333333333333326,0.9354838709677418,1,-1.0,-1.0,-1.0,-0.8909090909090909,0.3333333333333335,0.2727272727272727,0.3333333333333335,-1.0,-1.0,-1,-0.6533333333333332,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9852412571523906,-0.9932880645683312,-0.9931872031278421,-1.0,-1.0,0
131,-1,-1,-1.0,1.0,-1.0,-1,-1.0,-1.0,0.9999999999999999,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.33333333333333326,-0.3548387096774195,-1,-1.0,1.0,1.0,-0.38181818181818183,1.0,-1.0,1.0,-1.0,1.0,1,-0.46666666666666656,-1.0,0.1428571428571428,0.6000000000000001,1.0,-1.0,-0.7410428872007774,-0.8567919994279316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
231,1,1,-1.0,-1.0,1.0,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.9999999999999999,0.9999999999999998,0.41935483870967727,-1,1.0,-1.0,-1.0,0.709090909090909,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,0.5733333333333337,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.9954873025351966,-0.9963746020664658,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0,-1,1,-1.0,1.0,-1.0,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,0.6000000000000001,-1.0,1.0,0.6666666666666667,0.29032258064516125,-1,1.0,1.0,0.5,-0.1636363636363637,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,-1.0,-1,0.17333333333333356,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.9936343275818768,-0.9948859643682906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
115,1,-1,-1.0,0.0,-1.0,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,0.20000000000000018,-1.0,0.3333333333333335,-1.0,-0.935483870967742,-1,1.0,0.0,0.0,0.49090909090909074,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-1.0,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.20428417341547378,0.3687598361146873,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0
85,1,-1,1.0000000000000002,-1.0,-1.0,1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.09090909090909105,-0.33333333333333326,-0.6666666666666666,0.35483870967741926,-1,1.0,0.0,-0.5,0.6727272727272726,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,-1.0,0.0,0,-0.7066666666666666,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8200583693866366,-0.9163433381422946,-0.915266824680143,-1.0,-1.0,0
53,1,1,-1.0,0.0,-1.0,-1,-1.0,-1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,0.20000000000000018,-1.0,0.3333333333333335,0.33333333333333326,0.35483870967741926,-1,1.0,0.0,0.0,-0.0181818181818183,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.8659024050712141,-0.8922690591746943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
184,1,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-0.6,-1.0,-0.33333333333333326,-1.0,0.9354838709677418,-1,-1.0,0.0,-0.5,0.23636363636363633,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.8666666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.9799881671845856,-0.9839229512059694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
535,-1,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-1.0,-0.19999999999999996,-1.0,-0.33333333333333326,-0.33333333333333326,0.41935483870967727,-1,1.0,0.0,-0.5,0.709090909090909,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.6266666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.3324841558013488,-0.4637330374979227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
331,-1,1,-1.0,0.0,-1.0,-1,-1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,0.33333333333333326,0.41935483870967727,-1,1.0,0.0,0.0,0.709090909090909,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,0.040000000000000036,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.9975194502381304,-0.9980071830539212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
102,-1,-1,-1.0,1.0,-1.0,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-0.6,-1.0,1.0,-0.6666666666666666,0.29032258064516125,-1,1.0,1.0,1.0,-0.6363636363636365,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.7333333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9898260515780488,-0.9824991642625466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
364,1,-1,-1.0,0.0,1.0,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.3333333333333335,0.9999999999999998,0.35483870967741926,-1,1.0,0.0,0.0,-0.0181818181818183,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,0.44000000000000017,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9920879882931548,-0.9863900610173897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
198,1,-1,-1.0,-1.0,-1.0,1,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,0.33333333333333326,-0.3548387096774195,-1,1.0,0.0,-0.5,-0.4181818181818182,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,0.01333333333333342,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9933914847344106,-0.9886322855852722,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
59,1,1,-1.0,-1.0,1.0,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.9999999999999999,0.9999999999999998,0.35483870967741926,-1,1.0,-1.0,-1.0,0.6727272727272726,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,0.4666666666666668,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.6868790677835673,-0.7484458044331669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
37,1,1,-1.0,-1.0,-1.0,-1,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,-0.33333333333333326,0.0,-0.935483870967742,-1,1.0,0.0,-0.5,0.2727272727272727,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.19999999999999996,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.20911479821041656,-0.3646209171848529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
151,1,-1,-1.0,-1.0,-1.0,1,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,0.0,-0.3548387096774195,-1,1.0,0.0,-0.5,-0.4181818181818182,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.2533333333333332,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9644710788738695,-0.9388845129968938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
555,1,1,-1.0,1.0,-1.0,-1,-1.0,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,0.33333333333333326,-0.3548387096774195,-1,1.0,1.0,0.5,0.9636363636363636,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,0.01333333333333342,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.8113302017693302,-0.8484269991606754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
97,-1,-1,-1.0,0.0,-1.0,-1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,-0.33333333333333326,-0.935483870967742,-1,1.0,0.0,0.0,0.2727272727272727,1.0,-1.0,1.0,-1.0,1.0,1,-0.6,-1.0,0.1428571428571428,0.20000000000000018,1.0,-1.0,-0.9930896033912464,-0.996178424794787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
269,-1,-1,-1.0,1.0,-1.0,1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,1.0,-0.33333333333333326,-0.3548387096774195,-1,-1.0,1.0,0.5,-0.09090909090909094,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.46666666666666656,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9878466654994641,-0.9790943002722274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
208,-1,-1,-1.0,-1.0,1.0,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,0.9999999999999998,0.35483870967741926,-1,1.0,-1.0,-1.0,0.6727272727272726,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,0.52,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9866174226380854,-0.976979803863914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
561,1,1,-1.0,1.0,-1.0,-1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-1.0,1.0,-0.33333333333333326,-1.0,-1,1.0,1.0,1.0,-0.7090909090909091,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.6799999999999999,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.8044268938437181,-0.8428810394585202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
489,1,1,-1.0,0.0,-1.0,-1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,-0.33333333333333326,0.41935483870967727,-1,1.0,0.0,0.0,0.709090909090909,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.43999999999999995,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.8601262603542624,-0.8876286366150632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
490,-1,1,0.8181818181818183,0.0,-1.0,-1,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.8181818181818183,0.3333333333333335,-1.0,0.29032258064516125,-1,1.0,0.0,0.0,-0.6000000000000001,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1.0,-1,-0.84,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4285714285714286,-1.0,-1.0,-1.0,-0.9989781301575196,-0.9989215679624959,-0.9989138127406336,-1.0,-1.0,0
258,1,-1,1.0000000000000002,-1.0,-1.0,-1,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.4545454545454546,-0.33333333333333326,-1.0,0.41935483870967727,1,1.0,0.0,-0.5,0.709090909090909,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1.0,-1,-0.9733333333333333,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9926981658697882,-0.9966792944548044,-0.9961232655537366,-1.0,-1.0,0
372,1,1,-1.0,-1.0,-1.0,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,0.0,0.41935483870967727,-1,1.0,0.0,-0.5,0.709090909090909,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.41333333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.9977436512675056,-0.9981873010331497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
14,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,1.0,1.0,0.20000000000000018,-1.0,-0.33333333333333326,-1.0,0.41935483870967727,1,-1.0,0.0,-0.5,0.709090909090909,0.3333333333333335,-1.0,0.3333333333333335,-1.0,1.0,1,-1.0,-1.0,-0.9999999999999999,1.0000000000000004,-1.0,-1.0,-0.9216895247103146,-0.9566928806517655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
93,1,-1,1.0000000000000002,1.0,-1.0,-1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.2727272727272727,1.0,-0.6666666666666666,-0.29032258064516125,-1,-1.0,1.0,0.5,0.018181818181818077,1.0,-0.09090909090909083,1.0,-1.0,1.0,1,-0.8133333333333332,-1.0,0.1428571428571428,0.6000000000000001,1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.8925619741813661,-0.8866151008015829,-0.9099876819233917,-1.0,-1.0,0
348,1,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,0.6666666666666667,0.9354838709677418,-1,1.0,0.0,-0.5,0.1272727272727272,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,-1.0,-1,0.20000000000000018,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.8083247930043288,-0.8460125224954571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
548,1,-1,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,-0.33333333333333326,-0.3548387096774195,-1,1.0,1.0,1.0,-0.09090909090909094,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.6,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.8957015677082163,-0.8205898383302235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
316,1,1,1.0000000000000002,-1.0,1.0,-1,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,-0.33333333333333326,0.9999999999999998,0.29032258064516125,-1,1.0,0.0,-0.5,-0.5636363636363637,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1.0,-1,0.4666666666666668,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7142857142857143,-1.0,-1.0,-1.0,-0.9982704015680502,-0.9981746654188528,-0.9981630931370321,-1.0,-1.0,0
71,-1,-1,-1.0,-1.0,-1.0,1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-1.0,-0.19999999999999996,-1.0,-0.33333333333333326,-0.33333333333333326,0.29032258064516125,-1,1.0,0.0,-0.5,-0.1636363636363637,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0,-0.6799999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-0.9546457569332184,-0.9219833711569183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
40,1,1,-1.0,0.0,1.0,-1,-1.0,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,0.9999999999999998,-0.935483870967742,-1,1.0,0.0,0.0,0.2727272727272727,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1,0.28,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-0.8460338825729741,-0.8763071426118593,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
