,WWWWHITE,WWWMALE,WWWSEX,W12WHITE,AGE65PLM,AGE4049M,W12EDUC3,W1FIPCOM,W12BLACK,W2TOTCL,WWWBLACK,AGE5059M,AGE3039,W2FIPCOM,WWWHOMLN,AGE1829,W1TRUAM2,EDUCAT4,W2CIVLIB,CENSDIV,W12HISP,WWWBRNUS,WWWAGEC1,WWWEDU3,WWWHISP,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2
695,-1,-1,1,-1.0,-1.0,-1.0,1.0,-0.1428571428571429,1.0,1.0000000000000002,1,-1.0,1.0,-0.1428571428571429,1.0,-1.0,0.6000000000000001,1.0,0.4545454545454546,-0.3548387096774195,-1.0,-1.0,-0.33333333333333326,1.0,-1,0.5,-0.09090909090909094,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.6533333333333332,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-0.8378063595535656,-0.9197190061971803,-0.9197190061972026,-0.9284640775909577,-0.9429877360515444,-1.0,-0.6898352843402227,-1.0
2782,-1,-1,1,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0000000000000002,1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,0.4545454545454546,0.35483870967741926,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-1.0,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.039999999999999813,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.946391397958338,-0.9572753427008787,-0.9560881602121739,-1.0,-1.0
449,-1,-1,1,-1.0,-1.0,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-0.9999999999999999,-1.0,-0.935483870967742,-1.0,1.0,0.33333333333333326,-1.0,-1,-1.0,0.19999999999999996,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.039999999999999813,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9677999493268442,-0.967799949326837,-1.0,-1.0,-1.0,-1.0,-1.0
2828,-1,1,-1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.8181818181818183,1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-1.0,1.0,-0.09090909090909083,0.41935483870967727,-1.0,1.0,-0.6666666666666666,1.0,-1,0.5,-0.23636363636363644,-1.0,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,0.0,0,0.0,-0.8133333333333332,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.9770443734093919,-0.9817049644680312,-0.9858386584278194,-1.0,-1.0
3155,1,1,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,1.0,0.8181818181818183,0.29032258064516125,-1.0,1.0,-0.6666666666666666,1.0,-1,1.0,0.3090909090909091,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.7066666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.7955271237145966,-0.6300797283823936,-0.6254117151162941,-1.0,-1.0
1198,1,-1,1,1.0,-1.0,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,-0.33333333333333326,-1.0,-0.935483870967742,-1.0,1.0,0.0,0.0,-1,-0.5,0.2727272727272727,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.3866666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.08685516279824468,-0.5735286362667564,-1.0,-1.0,-1.0,-1.0,-1.0
1356,-1,1,-1,-1.0,-1.0,-1.0,1.0,0.1428571428571428,1.0,1.0000000000000002,1,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,0.20000000000000018,1.0,0.4545454545454546,0.41935483870967727,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,0.4181818181818182,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.5466666666666666,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-0.538046977092884,-0.6341014402178944,-0.6341014402179285,-0.7018636903382063,-0.7623931389063079,-1.0,-0.11660205909557497,-1.0
2698,1,-1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.09090909090909105,0.29032258064516125,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,-0.5636363636363637,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.6266666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9994213391971727,-0.9989531209945143,-0.9989538943328095,-1.0,-1.0
811,-1,-1,1,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-0.33333333333333326,-1.0,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.3090909090909091,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.09333333333333327,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.1050563350962056,-0.10505633509622103,-1.0,-1.0,-1.0,-1.0,-1.0
868,1,-1,1,1.0,1.0,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1.0,-0.3548387096774195,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,-0.4181818181818182,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.5733333333333337,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.800554753742206,-0.9068519223934463,-1.0,-1.0,-1.0,-1.0,-1.0
2237,1,-1,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,0.09090909090909105,0.9999999999999998,-1.0,1.0,0.9999999999999998,1.0,-1,0.5,-0.8181818181818182,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,0.8133333333333335,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9992471571149512,-0.9986380010416126,-0.9986410149486574,-1.0,-1.0
418,-1,-1,1,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,0.9999999999999998,-1.0,1.0,-0.33333333333333326,-1.0,-1,-1.0,-0.8181818181818182,-1.0,1.0,-1.0,1.0,1.0,1,1.0,-0.6533333333333332,-1.0,0.1428571428571428,1.0000000000000004,1.0,-1.0,-1.0,-0.049697606640808245,-0.6944853762025041,-1.0,-1.0,-1.0,-1.0,-1.0
3173,1,1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,-0.2727272727272727,0.9999999999999998,-1.0,1.0,0.6666666666666667,0.0,-1,-0.5,-0.8181818181818182,1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.1200000000000001,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.2727272727272727,-1.0,-1.0,-1.0,-0.9480527975646746,-0.9060201842720901,-0.9073219251064361,-1.0,-1.0
1714,1,1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,-1,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,-0.6363636363636362,-1.0,-1.0,1.0,-0.33333333333333326,0.0,-1,-0.5,-0.20000000000000007,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,-0.6,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4545454545454545,-1.0,-1.0,-1.0,-0.6821756235115077,-0.4250108776616859,-0.4282113002076814,-1.0,-1.0
1712,-1,1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.09090909090909105,-1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.3333333333333335,-0.6363636363636362,0.9354838709677418,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,0.05454545454545445,-1.0,1.0,-0.09090909090909083,1.0,1.0,1,1.0,-0.6,1.0,0.1428571428571428,1.0000000000000004,1.0,0.09090909090909105,-1.0,-1.0,-1.0,-0.7940765497886315,-0.6274554355643196,-0.6584406970719302,-1.0,-1.0
1118,-1,-1,1,-1.0,-1.0,1.0,1.0,0.9999999999999999,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,1.0,-1.0,-0.3548387096774195,-1.0,1.0,0.0,1.0,-1,0.5,-0.09090909090909094,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9197190061971803,-0.9197190061972026,-1.0,-1.0,-1.0,-1.0,-1.0
399,1,-1,1,1.0,1.0,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,0.20000000000000018,-0.9999999999999999,-1.0,-0.935483870967742,-1.0,1.0,0.9999999999999998,-1.0,-1,-1.0,0.2727272727272727,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.6266666666666669,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9827380334104067,-0.9919380429782902,-1.0,-1.0,-1.0,-1.0,-1.0
3168,1,1,-1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.4545454545454546,0.41935483870967727,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.709090909090909,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.06666666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8935381267363065,-0.8073954561110406,-0.8071306656001936,-1.0,-1.0
329,-1,-1,1,-1.0,-1.0,-1.0,0.0,0.9999999999999999,1.0,0.8181818181818183,1,-1.0,1.0,0.1428571428571428,-1.0,-1.0,0.20000000000000018,0.3333333333333335,0.6363636363636365,-0.935483870967742,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,0.2727272727272727,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.43999999999999995,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.6363636363636362,-0.9887531169118333,-0.9975637991734059,-0.9975637991734232,-0.993909187691356,-0.9951457814855833,-1.0,-0.9784924594730572,-1.0
1781,1,1,-1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,0.6363636363636365,-0.935483870967742,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,0.49090909090909074,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.7600000000000002,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.641087004476091,-0.35067577077566703,-0.3542899468047538,-1.0,-1.0
1481,1,1,-1,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,0.8181818181818183,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,1.0,-0.09090909090909083,0.29032258064516125,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,-0.6000000000000001,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.09333333333333327,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-0.7426049470593221,-0.7192909863435657,-0.8688988307340049,-0.9440610879572686,-0.8987986186101581,-1.0,-0.7426049470591979,-1.0
439,-1,1,-1,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,0.41935483870967727,-1.0,1.0,0.9999999999999998,-1.0,-1,-1.0,-0.23636363636363644,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.44000000000000017,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9702514683588572,-0.9702514683589912,-1.0,-1.0,-1.0,-1.0,-1.0
1527,1,1,-1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1,-1.0,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,-0.33333333333333326,-0.8181818181818181,0.41935483870967727,-1.0,1.0,0.0,0.0,-1,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.2799999999999998,1.0,0.1428571428571428,-0.9999999999999999,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-0.5556012564765562,-0.19601999591734875,-0.20066288758311068,-1.0,-1.0
2995,-1,1,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,0.09090909090909105,0.29032258064516125,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,-0.1636363636363637,-1.0,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,0.0,0,0.0,0.6800000000000002,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8874588723981688,-0.9103076572466793,-0.9195436914047475,-1.0,-1.0
411,-1,-1,1,-1.0,1.0,-1.0,0.0,0.9999999999999999,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,0.9999999999999998,-1.0,1.0,0.9999999999999998,0.0,-1,0.0,-0.8181818181818182,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.6533333333333333,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9472267073530558,-0.9472267073530767,-1.0,-1.0,-1.0,-1.0,-1.0
747,1,-1,1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-1.0,-0.935483870967742,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.2727272727272727,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.039999999999999813,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.805483157552193,-0.9091536635939721,-1.0,-1.0,-1.0,-1.0,-1.0
3140,1,-1,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.2727272727272727,-0.3548387096774195,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.9636363636363636,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9175005365390023,-0.8507468350511238,-0.8508570896052516,-1.0,-1.0
2878,1,-1,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,-0.4545454545454545,0.29032258064516125,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,-0.1636363636363637,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.5733333333333337,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9976724580491249,-0.9957891483393203,-0.9957869236713267,-1.0,-1.0
1079,1,-1,1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-0.19999999999999996,1.0,-1.0,-0.3548387096774195,-1.0,1.0,-0.6666666666666666,1.0,-1,1.0,0.9636363636363636,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.7066666666666666,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8482632073286396,-0.9291334799665008,-1.0,-1.0,-1.0,-1.0,-1.0
926,1,1,-1,1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,1.0,0.3333333333333335,0.09090909090909105,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,0.3090909090909091,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.013333333333333197,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.8098112792832017,-0.7410781256037009,-0.8790742055634595,-0.9582027235528088,-0.9243828319084381,-1.0,-0.8098112792832691,-1.0
1817,1,1,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,-0.4545454545454545,0.41935483870967727,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,-0.8545454545454545,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.06666666666666687,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9009587168888039,-0.8208203502809827,-0.8185592874356971,-1.0,-1.0
2401,-1,1,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,0.09090909090909105,0.41935483870967727,1.0,1.0,0.0,1.0,1,0.5,0.709090909090909,-1.0,0.3333333333333335,0.09090909090909105,0.3333333333333335,-1.0,-1,-1.0,-0.41333333333333333,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9966856188715641,-0.9974160977623974,-0.9974048610217081,-1.0,-1.0
3008,-1,-1,1,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.8181818181818183,1,-1.0,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,1.0,0.09090909090909105,-0.3548387096774195,-1.0,1.0,0.9999999999999998,1.0,-1,0.5,0.38181818181818183,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,0.6266666666666669,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.9978266416992434,-0.9982678901323714,-0.998038116227672,-1.0,-1.0
1351,-1,1,-1,-1.0,1.0,-1.0,0.0,0.9999999999999999,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,-0.3548387096774195,-1.0,1.0,0.9999999999999998,0.0,-1,0.0,-0.38181818181818183,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.2533333333333334,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,0.11476341538909107,0.11476341538908508,-1.0,-1.0,-1.0,-1.0,-1.0
3264,1,-1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,0.6363636363636365,-0.935483870967742,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.2727272727272727,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.7595712843600837,-0.5650305438552781,-0.5705186881924509,-1.0,-1.0
3283,-1,1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,1.0,-1.0,-1.0,0.3333333333333335,0.4545454545454546,0.29032258064516125,-1.0,-1.0,-0.33333333333333326,0.0,-1,0.0,-0.6000000000000001,-1.0,1.0,-0.2727272727272727,1.0,1.0,1,1.0,-0.6533333333333332,-1.0,0.1428571428571428,0.6000000000000001,1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9332178027442476,-0.8791815863460936,-0.904640363516801,-1.0,-1.0
724,1,-1,1,1.0,-1.0,1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1,0.5,-0.12727272727272732,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.41333333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.8427112545876589,-0.9265405190686282,-1.0,-1.0,-1.0,-1.0,-1.0
1524,1,1,-1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.09090909090909105,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.9999999999999999,-0.09090909090909083,0.9999999999999998,-1.0,1.0,0.9999999999999998,-1.0,-1,-1.0,-0.8181818181818182,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,0.3866666666666667,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.09090909090909105,-1.0,-1.0,-1.0,-0.4747083790340333,-0.04967337166537911,-0.06283661282017361,-1.0,-1.0
2071,1,1,-1,1.0,-1.0,-1.0,1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1,-1.0,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,0.4545454545454546,-0.935483870967742,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,0.49090909090909074,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.5199999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.5910336140452066,-0.5712519087944289,-0.7997592761792166,-0.9095047171728597,-0.8362812701043446,-1.0,-0.5910336140452588,-1.0
451,-1,1,-1,-1.0,-1.0,1.0,1.0,0.4285714285714285,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-1.0,-0.935483870967742,-1.0,1.0,0.0,1.0,-1,0.5,0.49090909090909074,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.22666666666666657,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.8379911888974745,-0.8379911888974492,-1.0,-1.0,-1.0,-1.0,-1.0
2767,-1,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.8181818181818183,1,-1.0,1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,0.2727272727272727,-0.3548387096774195,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,-0.09090909090909094,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.6799999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.6363636363636362,-1.0,-1.0,-1.0,-0.9985512336768905,-0.9988453710355597,-0.9986922031501925,-1.0,-1.0
680,1,1,-1,1.0,-1.0,1.0,0.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,-0.3548387096774195,-1.0,1.0,0.0,0.0,-1,0.0,0.9636363636363636,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.19999999999999996,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.5166763789758115,-0.7742705479074216,-1.0,-1.0,-1.0,-1.0,-1.0
865,1,1,-1,1.0,-1.0,-1.0,1.0,0.1428571428571428,-1.0,1.0000000000000002,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-0.19999999999999996,1.0,0.09090909090909105,-0.29032258064516125,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.018181818181818077,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.039999999999999813,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.827047873560413,-0.7815429484597508,-0.8979727279925157,-0.9619988038583652,-0.9312504765722567,-1.0,-0.8270478735601422,-1.0
2406,-1,-1,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-0.33333333333333326,0.09090909090909105,0.9354838709677418,1.0,-1.0,0.9999999999999998,0.0,1,-0.5,0.23636363636363633,-1.0,0.3333333333333335,0.09090909090909105,0.3333333333333335,1.0,1,1.0,0.28,-1.0,-0.9999999999999999,1.0000000000000004,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9856115687987648,-0.988782732541733,-0.9886799205410955,-1.0,-1.0
1535,1,-1,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0000000000000002,0.29032258064516125,-1.0,1.0,0.0,1.0,-1,1.0,-0.1636363636363637,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9153711443672133,-0.8468944642872958,-0.8470075646197837,-1.0,-1.0
1482,1,-1,1,1.0,-1.0,1.0,-1.0,0.9999999999999999,-1.0,0.6363636363636365,-1,-1.0,-1.0,0.7142857142857141,-1.0,-1.0,-0.19999999999999996,-0.9999999999999999,-0.09090909090909083,0.41935483870967727,-1.0,1.0,0.0,-1.0,-1,-1.0,0.4181818181818182,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4545454545454545,0.2852269845437392,0.147051497372634,-0.46428584335437884,-0.7173100754671458,-0.4885740565373564,-1.0,0.28522698454386086,-1.0
