,CL1R,CL7R,CL5R,CT2BIN,CL2R,DEMOC,MOD,FEMALE,COLGRD,CON,CL9R,WWWWHITE,SOMCOL,W12WHITE,REPUB,INDEP,CL8R,BABS,COMHS,IWER3,PTYID3,AGE65PLM,AGE4049M,CD4A_A,W12EDUC3,WWWBLACK,LIB,CD8,W2TOTCL,AGE5059M,FIPCOM,VPROUD,IDEO3,AGE3039,STRATA,DOG6R,W1TRUAM2,CT1A,DOG4R,CD7_A,SEC8,COMPLET2,ADVDEG,WWWHOMLN,SEC5,PROUD,CENSDIV,EDUCAT4,AGE1829,F2,INCA,GT2,W2CIVLIB,CL7,CL2,P17_A,CL5,INCOME,AGE6064M,CL6B,WWWAGEC1,WWWEDU3,FIP2,CL4A,CL9,CL10R,WWWEDU5,MEANFR,B1,W1STATE,CD5A,FIP1,CL1,CL8,SEC4,W2SECURE,WWWHISP,W12HISP,RAC3,WWWRACE3,W12RACE4,WWWRACE4,WWWAGE,NEWRACE,CD6,POLINT,LOPROU,B2,CLPROP,MNDOG,LTHS,IWER1,V1_B,DOG2R,USAWT2RC,P1,WWWBRNUS,DOG3R,DOG5R,CL10
586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,-0.75,0.6000000000000001,1.0,-1.0,0.0,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,0.3333333333333335,-1.0,0.0,-0.2727272727272727,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.25,-1.0,0.0,0.33333333333333326,0.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,-0.5,-0.19999999999999973,-1.0,0.38181818181818183,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-1.0,-0.33333333333333326,0.4545454545454546,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.08823529411764697,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,-0.7183098591549617,-0.58333333333335,-1.0,1.0,-1.0,-0.75,-0.5839579498352845,-1.0,1.0,-1.0,-1.0,0.1428571428571428
1768,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-0.9999999999999999,1.0000000000000002,1.0,0.4285714285714285,-1.0,1.0,-1.0,1.0,-0.75,-1.0,0.3333333333333335,-1.0,0.75,-0.7142857142857142,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.935483870967742,-0.33333333333333326,-1.0,1.0,-1.0,-1.0,0.2727272727272727,0.1428571428571428,0.1428571428571428,0.7142857142857144,-0.9999999999999999,0.75,-1.0,-1.0,0.33333333333333326,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,-0.5,0.3333333333333335,-1.0,0.49090909090909074,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.08823529411764719,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,0.1428571428571428,0.23943661971832042,-0.4166666666666501,-1.0,1.0,-0.75,-0.75,-1.0,-0.5,1.0,-0.25,-0.5,0.1428571428571428
81,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,1.0000000000000004,1.0000000000000002,1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,0.0,-0.4285714285714285,-1.0,-1.0,-1.0,1.0,-1.0,0.41935483870967727,0.3333333333333335,-1.0,1.0,0.0,0.0,0.2727272727272727,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,0.7142857142857144,-0.75,-1.0,0.5,0.33333333333333326,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.0,-0.9999999999999999,-1.0,0.709090909090909,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.08823529411764719,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,0.9718309859155216,-0.25,-1.0,1.0,-0.75,0.0,-0.9960888212307784,-1.0,1.0,-0.75,-1.0,0.1428571428571428
1896,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,-0.25,-1.0,-0.33333333333333326,-1.0,-0.75,-0.9999999999999999,1.0,-1.0,-1.0,1.0,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,0.3333333333333335,0.75,-1.0,0.4545454545454546,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,1.0,-1.0,0.5,0.33333333333333326,0.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,-0.5,-0.19999999999999973,0.0,-0.38181818181818183,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.02941176470588225,-1.0,0.5555555555555554,1.0,-1.0,-0.9999999999999999,0.49295774647888013,-0.08333333333334991,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-0.75,-1.0,0.1428571428571428
1379,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0000000000000004,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1.0,0.75,-0.4285714285714285,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-0.3548387096774195,1.0,-1.0,0.3333333333333335,-1.0,0.75,-1.0,-0.9999999999999999,0.1428571428571428,0.7142857142857144,0.1428571428571428,1.0,-1.0,-1.0,-0.33333333333333326,1.0,1.0,-1.0,-0.9999999999999999,1.0,1.0,0.06666666666666687,0.0,-0.09090909090909094,0.1428571428571428,1.0,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-1.0,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,-0.6176470588235295,0.0,0.11111111111111116,1.0,-1.0,-0.9999999999999999,0.40845070422544505,-0.75,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,1.0,-0.75,-1.0,0.1428571428571428
516,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-0.9999999999999999,-1.0,-1.0,0.4285714285714285,1.0,-1.0,1.0,0.0,0.0,0.20000000000000018,0.3333333333333335,-1.0,0.75,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.29032258064516125,-0.33333333333333326,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.75,-1.0,-1.0,-0.33333333333333326,0.0,0.1428571428571428,0.0,0.1428571428571428,1.0,-0.5,1.0,-1.0,-0.1636363636363637,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-1.0,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,-0.5882352941176472,0.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.12676056338040653,0.0,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.1428571428571428
1552,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,-0.1428571428571429,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.75,-0.1428571428571428,1.0,-1.0,-1.0,1.0,-1.0,0.9999999999999998,-0.33333333333333326,-1.0,1.0,1.0,-1.0,0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,-0.9999999999999999,1.0,-1.0,-1.0,0.9999999999999998,0.0,0.1428571428571428,0.75,0.1428571428571428,1.0,-0.5,-0.5999999999999999,-1.0,-0.8181818181818182,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,1.0,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.5,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,0.23943661971832042,-0.83333333333335,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.1428571428571428
1190,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-0.9999999999999999,-1.0,-1.0,0.9999999999999999,1.0,1.0,1.0,1.0,-0.75,-0.6,1.0,-1.0,0.75,-0.4285714285714285,-1.0,-1.0,-1.0,1.0,-1.0,0.29032258064516125,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,0.7142857142857144,0.1428571428571428,0.75,-1.0,0.5,-0.33333333333333326,1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,0.5,-0.9999999999999999,-1.0,-0.5636363636363637,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.6764705882352943,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,0.40845070422544505,-0.83333333333335,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,1.0,-0.75,-1.0,0.1428571428571428
391,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1,-1.0,0.20000000000000018,1.0000000000000002,-1.0,0.9999999999999999,1.0,0.0,-1.0,0.0,-0.25,1.0,-0.33333333333333326,-1.0,0.75,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.935483870967742,0.3333333333333335,-1.0,0.3333333333333335,0.0,0.0,0.2727272727272727,0.7142857142857144,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,-0.75,-1.0,0.5,0.9999999999999998,0.0,-0.9999999999999999,0.0,0.1428571428571428,1.0,0.0,0.06666666666666687,-1.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.9999999999999999,-0.09090909090909083,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,0.5,0.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.40845070422544505,0.0,-1.0,1.0,-0.75,-0.75,-0.9849908057534686,-1.0,1.0,-0.25,-0.5,0.1428571428571428
2070,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-0.9999999999999999,1.0000000000000002,1.0,0.7142857142857141,1.0,1.0,-1.0,1.0,0.0,0.20000000000000018,-0.33333333333333326,-1.0,0.0,-0.4285714285714285,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.29032258064516125,-0.33333333333333326,-1.0,1.0,0.0,-1.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,0.7142857142857144,0.1428571428571428,-0.5,-1.0,-1.0,0.33333333333333326,0.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,-0.5,-0.5999999999999999,0.0,0.5999999999999999,0.1428571428571428,0.7142857142857144,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.6363636363636362,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.08823529411764719,-1.0,0.7777777777777777,1.0,-1.0,-0.9999999999999999,0.9718309859155216,-0.58333333333335,-1.0,1.0,-0.75,-1.0,0.06757733801075516,-1.0,1.0,-1.0,-1.0,0.1428571428571428
1969,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,0.6000000000000001,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,0.0,-0.75,-1.0,-0.33333333333333326,-1.0,0.75,-0.4285714285714285,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-0.29032258064516125,1.0,-1.0,0.3333333333333335,-1.0,0.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.75,-1.0,0.5,0.0,1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,1.0,-0.33333333333333326,-1.0,0.018181818181818077,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.6363636363636362,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.2941176470588236,-1.0,0.11111111111111116,1.0,-1.0,-0.9999999999999999,0.9999999999999998,-0.83333333333335,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,1.0,-0.75,-1.0,0.1428571428571428
892,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,-0.25,1.0,-0.9999999999999999,0.5,0.0,-0.1428571428571428,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,-1.0,0.09090909090909105,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.5,-1.0,0.0,0.9999999999999998,0.0,-0.9999999999999999,0.5,-0.9999999999999999,-1.0,-0.5,0.19999999999999996,-1.0,-0.09090909090909094,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,0.09090909090909105,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.4705882352941173,-1.0,-0.7777777777777778,-0.33333333333333326,-1.0,-0.9999999999999999,-0.7183098591549617,0.75,-1.0,1.0,-0.75,0.0,-0.5839579498352845,-1.0,1.0,0.0,0.5,-0.9999999999999999
2718,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,0.0,-1.0,0.0,-0.25,-1.0,0.3333333333333335,-1.0,0.75,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.29032258064516125,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.09090909090909105,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.5,0.0,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.5,-0.06666666666666665,0.0,-0.1636363636363637,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,0.09090909090909105,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,-0.17647058823529438,0.0,0.5555555555555554,0.3333333333333335,-1.0,0.1428571428571428,-0.014084507042239292,0.3333333333333499,-1.0,1.0,-0.75,0.0,-1.0,-1.0,1.0,-0.25,0.5,0.1428571428571428
146,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,-1.0,-1.0,0.4285714285714285,1.0,-1.0,1.0,-1.0,-0.25,0.20000000000000018,-0.9999999999999999,-1.0,0.75,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.41935483870967727,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.75,-1.0,0.5,-0.33333333333333326,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.5,-0.9999999999999999,-1.0,0.709090909090909,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,0.3333333333333335,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.5000000000000002,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,0.40845070422544505,-0.08333333333334991,-1.0,1.0,-0.75,-0.75,-1.0,-1.0,1.0,-0.75,0.5,0.1428571428571428
2813,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,-0.5999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,0.0,-0.75,-1.0,-0.9999999999999999,-1.0,0.75,-0.9999999999999999,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-0.935483870967742,1.0,-1.0,1.0,-1.0,0.0,0.4545454545454546,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0.75,-1.0,0.5,0.9999999999999998,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,1.0,0.19999999999999996,0.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-0.2727272727272727,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,0.5,0.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,0.49295774647888013,-0.58333333333335,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571428
829,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1,-1.0,1.0000000000000004,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,1.0,0.0,0.20000000000000018,1.0,1.0,-0.75,-0.1428571428571428,-1.0,-1.0,-1.0,1.0,-1.0,0.41935483870967727,0.3333333333333335,-1.0,1.0,-1.0,-1.0,0.6363636363636365,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.0,-1.0,0.5,0.0,0.0,0.1428571428571428,0.5,0.1428571428571428,1.0,0.0,-0.9999999999999999,-1.0,0.709090909090909,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0.33333333333333326,1.0,-0.4545454545454545,1,1.0,-1.0,-1,0.3333333333333335,0.3333333333333335,-0.20588235294117663,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,0.9718309859155216,1.0,-1.0,1.0,-1.0,0.0,-0.5873067897844564,-1.0,1.0,0.0,1.0,0.1428571428571428
1691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,-1.0,0.0,1.0,1.0,-0.75,-1.0,-0.33333333333333326,-1.0,0.75,-0.4285714285714285,-1.0,1.0,-1.0,0.3333333333333335,1.0,-0.3548387096774195,1.0,-1.0,1.0,-1.0,0.0,0.2727272727272727,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.5,-0.33333333333333326,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,1.0,-0.5999999999999999,0.0,-0.09090909090909094,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1.0,0.3333333333333335,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.6764705882352943,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,0.1428571428571428,0.23943661971832042,-0.4166666666666501,-1.0,1.0,-0.75,-1.0,-1.0,-0.5,1.0,-0.25,-1.0,0.1428571428571428
943,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,0.6363636363636365,1.0,0.7142857142857141,1.0,-1.0,-1.0,1.0,0.0,0.20000000000000018,-0.33333333333333326,-0.5,-0.75,-0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.9999999999999998,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1.0,0.09090909090909105,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.25,-1.0,-1.0,0.33333333333333326,0.0,-0.9999999999999999,0.0,0.1428571428571428,-1.0,0.0,-0.06666666666666665,-1.0,0.8909090909090909,0.1428571428571428,0.7142857142857144,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.11764705882352922,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,-0.15492957746488512,0.6666666666666501,-1.0,1.0,-1.0,0.0,-0.8032568142127449,-1.0,1.0,0.0,0.5,-0.9999999999999999
2878,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.4285714285714285,1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.33333333333333326,-0.5,0.75,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.29032258064516125,-0.33333333333333326,-1.0,1.0,0.0,0.0,-0.4545454545454545,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.5,-1.0,0.0,0.9999999999999998,0.0,-0.9999999999999999,0.5,-0.9999999999999999,1.0,-0.5,-0.8333333333333333,-1.0,-0.1636363636363637,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-1.0,1.0,0.6363636363636365,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.6764705882352939,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,-0.7746478873239186,0.1666666666666501,-1.0,1.0,-0.75,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.1428571428571428
2061,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,-1.0,0.0,1.0,1.0,-0.25,-0.19999999999999996,1.0,-1.0,0.75,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.29032258064516125,-0.33333333333333326,-1.0,0.3333333333333335,-1.0,-1.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.5,-0.33333333333333326,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,-0.5,-0.19999999999999973,-1.0,-0.1636363636363637,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.6363636363636362,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.7058823529411766,-1.0,-0.11111111111111116,-0.33333333333333326,1.0,-0.9999999999999999,0.9718309859155216,-0.08333333333334991,-1.0,1.0,-1.0,-0.75,-0.295665220020071,0.0,1.0,-0.75,0.5,0.1428571428571428
124,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,1.0,-1.0,-1.0,-0.25,0.6000000000000001,0.3333333333333335,-1.0,0.75,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.9999999999999998,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-1.0,0.09090909090909105,0.1428571428571428,0.1428571428571428,0.7142857142857144,-0.9999999999999999,-0.25,-1.0,-1.0,0.9999999999999998,-1.0,-0.9999999999999999,0.0,0.1428571428571428,1.0,-1.0,-0.06666666666666665,-1.0,-0.8181818181818182,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.9999999999999999,0.09090909090909105,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,0.4117647058823528,0.0,-0.11111111111111116,-0.33333333333333326,-1.0,-0.9999999999999999,0.40845070422544505,0.5833333333333499,1.0,1.0,-0.75,0.0,-0.9598811389702759,-1.0,1.0,0.0,1.0,0.1428571428571428
94,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,0.8181818181818183,-1.0,0.4285714285714285,1.0,-1.0,-1.0,-1.0,-1.0,-0.6,0.3333333333333335,-1.0,-0.75,-0.1428571428571428,-1.0,1.0,1.0,1.0,-1.0,0.9354838709677418,1.0,-1.0,1.0,-1.0,0.0,-0.09090909090909083,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.5,1.0,0.0,0.6666666666666667,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,1.0,-0.9999999999999999,-1.0,-0.8909090909090909,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,0.09090909090909105,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.2058823529411764,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,0.12676056338040653,-0.83333333333335,-1.0,1.0,-1.0,-1.0,-0.9823563289533238,-1.0,1.0,-0.75,-1.0,0.1428571428571428
