,CL5R,CL1R,CT2BIN,CL7R,DEMOC,CL2R,CON,MOD,FEMALE,COLGRD,CL9R,WWWWHITE,SOMCOL,REPUB,COMHS,CL8R,INDEP,AGE65PLM,CD4A_A,PTYID3,WWWBLACK,BABS,W12EDUC3,AGE5059M,W2TOTCL,AGE4049M,VPROUD,LIB,AGE3039,FIPCOM,CD8,IDEO3,STRATA,W1TRUAM2,CT1A,COMPLET2,ADVDEG,CD7_A,CL10R,P17_A,PROUD,CL9,WWWHOMLN,INCA,EDUCAT4,FIP1,CENSDIV,W2CIVLIB,CL4A,GT2,CL7,CL2,CL5,CL6B,INCOME,X1,WWWEDU3,MEANFR,WWWAGEC1,WWWEDU5,AGE1829,W1STATE,AGE6064M,CL1,CL8,FIP2,B1,CD5A,WWWRACE3,CD6,NEWRACE,W2SECURE,WWWHISP,LOPROU,V1_B,WWWAGE,WWWRACE4,CLPROP,W12HISP,MNDOG,POLINT,IWER3,GT3,LTHS,B2,DOG2R,USAWT2RC,CL10,DOG3R,DOG5R,DOG1R,DOG6R,DOG4R,WWWBRNUS,DG3,PFR5R,DG2,RACES,PFR1R,F5
1254,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.4285714285714285,1.0000000000000004,1.0,1.0,-0.19999999999999996,-0.9999999999999999,-1.0,-1.0,0.75,1.0,0.75,1.0,0.1428571428571428,1.0,0.0,1.0,0.1428571428571428,0.29032258064516125,-1.0,0.0,0.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.5,-1.0,-0.9591836734693877,1.0,-0.19999999999999973,-0.6666666666666666,0.5,1.0,0.3090909090909091,-1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-1,-0.7777777777777778,-1.0,-1.0,1,-1.0,-0.75,-0.8153846153846154,0.3333333333333335,0.41666666666675,1.0,-0.1304347826086707,-0.33333333333333326,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.75,-1.0,1.0,0.0,-1.0,0.5,0.0,-1.0,1.0,1.0,-0.33333333333333326,-0.5,-0.9999999999999999,-0.4285714285714285,0.3333333333333335
663,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.4285714285714285,0.20000000000000018,1.0,1.0,-0.6,0.3333333333333335,-1.0,-1.0,0.75,1.0,0.75,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,0.1428571428571428,0.9999999999999998,-1.0,0.5,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.5,-0.25,-0.9591836734693877,0.0,-0.7333333333333333,0.0,0.0,-1.0,0.45454545454545436,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-1.0,-1,-1.0,-0.75,-0.10769230769230775,-0.9999999999999999,0.41666666666675,-1.0,-0.47826086956521285,0.3333333333333335,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-0.25,-1.0,1.0,-0.5,-1.0,-0.5,-0.75,-1.0,1.0,-0.4285714285714285,-0.9999999999999999,-0.75,-0.9999999999999999,-0.9999999999999999,1.0
847,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1,1.0,1.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.5999999999999999,-1.0,1.0,0.6000000000000001,-0.9999999999999999,1.0,-1.0,0.0,1.0,-0.75,-1.0,0.1428571428571428,-1.0,0.75,1.0,0.1428571428571428,-0.3548387096774195,0.2727272727272727,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.5,1.0,-0.9183673469387755,1.0,-0.06666666666666665,0.0,0.5,-1.0,-0.09090909090909094,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,1,-0.7777777777777778,1.0,0.0,-1,-1.0,-1.0,-0.2615384615384615,1.0,0.41666666666675,-1.0,0.47826086956521285,0.3333333333333335,-1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-1.0,-0.5087290710529027,1.0,1.0,-0.75,1.0,0.0,0.0,1.0,-0.9999999999999999,0.3333333333333335,-0.25,1.0000000000000004,-0.7142857142857142,-0.33333333333333326
1117,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,-1.0,1.0,0.20000000000000018,0.3333333333333335,-1.0,-1.0,-0.75,1.0,-0.75,-1.0,0.7142857142857144,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,0.0,0.0,0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,0.75,-0.9591836734693877,1.0,-0.33333333333333326,0.0,0.5,-1.0,-0.12727272727272732,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.7777777777777778,-1.0,-1.0,-1,-1.0,-1.0,-0.19999999999999996,-0.9999999999999999,0.41666666666675,-1.0,-0.1304347826086707,0.3333333333333335,-1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.25,-1.0,1.0,0.5,-0.75,-0.5,-0.75,-0.75,1.0,-0.7142857142857142,-0.33333333333333326,-0.75,-0.9999999999999999,-0.9999999999999999,0.3333333333333335
1893,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,0.9999999999999999,-0.5999999999999999,0.0,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.75,1.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,0.3333333333333335,-0.9999999999999999,-0.935483870967742,-0.09090909090909083,0.5,0.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,0.5,-0.5,-0.9591836734693877,0.0,-0.06666666666666665,-0.33333333333333326,0.0,-1.0,0.49090909090909074,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.7777777777777778,-1.0,0.40000000000000013,-1,-1.0,-1.0,-0.41538461538461524,-0.9999999999999999,-0.25,-1.0,0.21739130434781928,0.3333333333333335,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.25,-1.0,1.0,0.5,-0.25,1.0,-0.75,-1.0,1.0,-0.7142857142857142,-0.33333333333333326,-0.75,-0.9999999999999999,-0.1428571428571428,0.3333333333333335
2930,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,0.4285714285714285,-0.5999999999999999,0.0,0.0,-1.0,1.0,1.0,-1.0,0.75,1.0,0.0,1.0,0.1428571428571428,-1.0,1.0,1.0,0.1428571428571428,-0.3548387096774195,0.4545454545454546,1.0,0.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.5,1.0,-0.9183673469387755,1.0,-0.06666666666666665,0.0,0.5,-1.0,-0.4181818181818182,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0,0.5555555555555554,0.0,-0.19999999999999996,-1,-1.0,-0.75,-0.3538461538461539,-0.33333333333333326,0.5,-1.0,-0.7391304347826064,0.3333333333333335,-1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-0.75,-1.0,1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.0,-0.1428571428571428,0.3333333333333335,-0.5,-0.5999999999999999,-0.4285714285714285,-0.33333333333333326
1014,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,-0.1428571428571429,-0.9999999999999999,-1.0,1.0,0.20000000000000018,0.3333333333333335,-1.0,-1.0,-0.75,1.0,-0.75,-1.0,0.1428571428571428,-1.0,-1.0,1.0,0.1428571428571428,-0.3548387096774195,0.2727272727272727,0.5,0.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.25,-0.9183673469387755,1.0,-0.19999999999999973,0.0,0.5,-1.0,-0.09090909090909094,-1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,0.0,-1,-1.0,-1.0,-0.3846153846153846,-0.9999999999999999,0.6944444444444999,-1.0,0.47826086956521285,1.0,-1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.75,-0.7669965983634403,1.0,1.0,-0.75,1.0,-0.25,0.0,1.0,-0.9999999999999999,-0.9999999999999999,-0.5,-0.9999999999999999,-0.4285714285714285,1.0
3238,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-0.75,-1.0,0.1428571428571428,-1.0,0.0,1.0,0.1428571428571428,-0.935483870967742,0.6363636363636365,0.5,0.0,-1.0,0.1428571428571428,-0.9999999999999999,0.5,-0.5,-0.9795918367346939,1.0,0.19999999999999996,0.9999999999999998,1.0,-1.0,0.49090909090909074,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.4,-1,1.0,-1.0,0.9692307692307693,-0.9999999999999999,0.75,-1.0,0.5652173913043614,-0.33333333333333326,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,0.0,-1.0,1.0,0.5,-0.25,1.0,-0.75,-0.25,1.0,-0.7142857142857142,-0.33333333333333326,-1.0,-0.9999999999999999,-0.1428571428571428,0.3333333333333335
1182,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1,1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.0,1.0,-0.19999999999999996,-0.33333333333333326,-1.0,-1.0,0.0,1.0,0.0,-1.0,-0.9999999999999999,-1.0,0.0,1.0,-0.9999999999999999,0.9354838709677418,0.4545454545454546,0.5,0.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.5,-0.5,-0.9591836734693877,1.0,-0.9999999999999999,0.9999999999999998,0.5,-1.0,0.9999999999999998,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.19999999999999996,-1,-1.0,-0.75,0.7230769230769232,-0.9999999999999999,-0.13888888888899986,-1.0,0.04347826086957429,1.0,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.25,-0.6620438520915972,1.0,-0.5,-0.25,-0.5,-0.25,-0.75,1.0,-0.4285714285714285,-0.9999999999999999,-0.75,-0.9999999999999999,-0.9999999999999999,1.0
244,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,0.29032258064516125,-1.0,0.5,0.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.5,0.75,-0.9591836734693877,0.0,-0.33333333333333326,0.6666666666666667,0.0,-1.0,-0.6000000000000001,1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-1.0,-1,-1.0,-0.75,0.3538461538461539,-0.9999999999999999,0.6944444444444999,-1.0,0.04347826086957429,0.3333333333333335,-1.0,-0.4285714285714285,-1.0,-0.9999999999999999,0.0,-1.0,1.0,1.0,-0.75,0.5,-1.0,-1.0,1.0,-0.9999999999999999,-0.33333333333333326,-1.0,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
1910,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,0.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-0.3548387096774195,0.4545454545454546,0.0,-1.0,-1.0,-0.9999999999999999,0.1428571428571428,0.5,0.75,-0.9387755102040817,0.0,-0.33333333333333326,0.33333333333333326,0.0,-1.0,-0.09090909090909094,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.19999999999999996,-1,-1.0,-1.0,0.10769230769230775,-0.9999999999999999,0.5,-1.0,-0.826086956521755,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.75,-1.0,1.0,-1.0,-0.75,-1.0,-1.0,-1.0,1.0,-0.1428571428571428,-0.33333333333333326,-0.5,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
1609,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,-0.1428571428571429,-0.5999999999999999,-1.0,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.75,1.0,-0.75,-1.0,1.0,-1.0,0.0,-0.33333333333333326,0.1428571428571428,0.29032258064516125,0.4545454545454546,0.5,0.0,-1.0,0.1428571428571428,0.1428571428571428,0.0,-0.75,-0.9795918367346939,0.0,-0.19999999999999973,0.0,-0.5,-1.0,0.9272727272727272,-1.0,-0.9999999999999999,0.1428571428571428,0.1428571428571428,1.0,0.1428571428571428,-1,0.5555555555555554,-1.0,-0.19999999999999996,-1,-1.0,-1.0,-0.16923076923076907,-0.9999999999999999,0.5,-1.0,0.30434782608696787,0.3333333333333335,1.0,-0.7142857142857142,-1.0,1.0,-0.25,-1.0,1.0,0.5,-0.75,0.5,-0.25,-0.5,1.0,-0.7142857142857142,-0.9999999999999999,-0.75,-0.9999999999999999,-0.4285714285714285,1.0
958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.9999999999999999,-1.0,1.0,0.20000000000000018,0.3333333333333335,-1.0,-1.0,0.0,1.0,-0.75,-1.0,-0.9999999999999999,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-0.935483870967742,-1.0,0.0,-1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.75,-0.9387755102040817,0.0,-0.33333333333333326,0.6666666666666667,0.0,-1.0,0.19999999999999996,1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-1.0,-1,-1.0,-1.0,0.2615384615384615,-0.9999999999999999,-0.41666666666675,-1.0,0.30434782608696787,0.3333333333333335,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,1.0,0.5,0.0,1.0,-0.75,-0.25,1.0,-0.7142857142857142,-0.33333333333333326,-0.25,-0.9999999999999999,-0.9999999999999999,0.3333333333333335
1786,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.4285714285714285,0.20000000000000018,0.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.75,1.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,-0.33333333333333326,0.1428571428571428,-0.3548387096774195,0.8181818181818183,0.5,-1.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,-1.0,-0.9183673469387755,0.0,-0.8333333333333333,0.9999999999999998,-0.5,-1.0,-0.38181818181818183,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.1428571428571428,-1,-0.7777777777777778,-1.0,-0.6000000000000001,-1,-1.0,-0.75,0.8769230769230769,-0.9999999999999999,1.0,-1.0,-0.04347826086957429,-0.33333333333333326,1.0,-0.7142857142857142,-1.0,0.1428571428571428,-0.75,-1.0,1.0,0.5,-1.0,0.5,0.0,-1.0,1.0,-0.7142857142857142,-0.9999999999999999,-0.5,1.0000000000000004,1.0,1.0
2264,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,0.20000000000000018,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-1.0,0.0,1.0,-0.75,-1.0,0.1428571428571428,-1.0,1.0,-0.33333333333333326,-0.9999999999999999,0.9354838709677418,0.4545454545454546,0.5,-1.0,0.33333333333333326,0.1428571428571428,-0.9999999999999999,0.0,1.0,-0.9591836734693877,0.0,-0.5999999999999999,0.9999999999999998,-0.5,-1.0,0.23636363636363633,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.19999999999999996,-1,-1.0,-1.0,0.3846153846153846,-0.9999999999999999,0.5,-1.0,-0.04347826086957429,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.25,-1.0,1.0,-1.0,-0.75,1.0,-0.25,-1.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.75,-0.9999999999999999,-0.9999999999999999,1.0
2044,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,0.4285714285714285,-0.9999999999999999,0.0,0.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,0.1428571428571428,-0.3548387096774195,0.8181818181818183,0.0,-1.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.25,-0.9183673469387755,0.0,0.7333333333333334,-0.33333333333333326,0.0,-1.0,-0.09090909090909094,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0,-1.0,0.0,-0.6000000000000001,-1,-1.0,-0.25,-0.41538461538461524,-0.33333333333333326,1.0,-1.0,0.13043478260872288,0.3333333333333335,1.0,-0.4285714285714285,-1.0,0.1428571428571428,-0.25,-1.0,1.0,0.5,-0.75,-0.5,0.0,-0.75,1.0,-0.7142857142857142,1.0,-0.75,-0.5999999999999999,-0.1428571428571428,-0.9999999999999999
1298,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,-1.0,0.8181818181818183,1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,-1.0,1.0,0.6000000000000001,0.3333333333333335,-1.0,1.0,-0.75,1.0,-0.75,-1.0,0.7142857142857144,-1.0,-1.0,1.0,0.1428571428571428,0.29032258064516125,0.09090909090909105,0.0,0.0,0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,0.5,-0.9387755102040817,1.0,-0.06666666666666665,0.0,1.0,-1.0,-0.5636363636363637,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,0.0,-1,-1.0,-1.0,-0.2615384615384615,-0.9999999999999999,0.41666666666675,-1.0,0.47826086956521285,1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.75,-0.4741390473751941,1.0,0.5,-0.25,0.5,0.0,-0.25,1.0,-0.7142857142857142,-0.33333333333333326,-0.5,-0.9999999999999999,-0.4285714285714285,0.3333333333333335
548,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,1.0,-0.1428571428571429,1.0000000000000004,0.0,0.0,0.20000000000000018,-0.33333333333333326,-1.0,-1.0,0.75,1.0,0.0,1.0,0.1428571428571428,1.0,-1.0,0.3333333333333335,0.1428571428571428,0.9999999999999998,0.8181818181818183,0.5,-1.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.0,-0.9183673469387755,0.0,0.19999999999999996,-0.33333333333333326,0.0,-1.0,-0.8181818181818182,-1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0,0.11111111111111116,-1.0,-0.6000000000000001,-1,-1.0,-0.75,-0.6000000000000001,-0.33333333333333326,0.9722222222222503,-1.0,0.39130434782611645,0.3333333333333335,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-0.25,-0.9944211901088207,1.0,1.0,-0.25,1.0,-0.75,-0.75,1.0,-0.9999999999999999,0.3333333333333335,-0.75,-0.9999999999999999,-0.4285714285714285,-0.33333333333333326
1565,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,0.9999999999999999,-0.9999999999999999,1.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-0.75,-1.0,0.75,-1.0,-0.9999999999999999,1.0,-1.0,1.0,-0.9999999999999999,0.29032258064516125,-0.6363636363636362,0.5,0.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.75,-0.9387755102040817,1.0,-0.19999999999999973,0.33333333333333326,0.5,-1.0,0.5999999999999999,-1.0,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.7777777777777778,-1.0,1.0,-1,-1.0,-1.0,-0.07692307692307687,-0.9999999999999999,-1.0,-1.0,0.04347826086957429,1.0,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,0.0,-1.0,-1.0,-0.5,-1.0,1.0,-1.0,-0.25,-1.0,-0.4285714285714285,-0.33333333333333326,-1.0,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
3240,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,-0.9999999999999999,0.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-0.75,-1.0,0.0,-1.0,0.7142857142857144,-1.0,-1.0,-0.33333333333333326,0.1428571428571428,-0.935483870967742,-0.2727272727272727,0.5,-1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,0.5,0.25,-0.9591836734693877,0.0,0.4666666666666668,0.9999999999999998,-0.5,-1.0,0.49090909090909074,-1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.0,0.1428571428571428,-1,-0.7777777777777778,-1.0,0.6000000000000001,-1,-1.0,1.0,0.3846153846153846,-0.9999999999999999,-0.5,-1.0,-0.21739130434781928,0.3333333333333335,1.0,-0.4285714285714285,-1.0,1.0,-0.75,-1.0,-1.0,0.5,-1.0,0.5,-0.75,-0.75,1.0,-0.7142857142857142,0.3333333333333335,-0.5,-0.9999999999999999,-0.1428571428571428,-0.33333333333333326
1762,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,-0.9999999999999999,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.75,-1.0,-0.75,-1.0,0.1428571428571428,-1.0,0.0,-0.33333333333333326,0.1428571428571428,-1.0,0.09090909090909105,0.5,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.0,-0.75,-0.9387755102040817,0.0,0.8666666666666667,0.9999999999999998,-0.5,-1.0,-0.12727272727272732,-1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,-1,-0.7777777777777778,-1.0,0.19999999999999996,-1,-1.0,-0.25,0.9076923076923076,-0.9999999999999999,0.0,-1.0,0.39130434782611645,0.3333333333333335,1.0,-0.7142857142857142,-1.0,0.1428571428571428,-0.25,-1.0,-1.0,-1.0,-0.25,0.5,0.0,-0.25,1.0,-0.1428571428571428,1.0,-0.75,-0.9999999999999999,-0.1428571428571428,-0.9999999999999999
2343,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,0.20000000000000018,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,1.0,-0.9999999999999999,0.29032258064516125,0.4545454545454546,0.0,-1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.75,-0.9183673469387755,1.0,-0.9999999999999999,0.6666666666666667,0.5,-1.0,-0.6000000000000001,1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.7777777777777778,-1.0,-0.19999999999999996,-1,-1.0,-1.0,0.23076923076923084,-0.9999999999999999,0.5,-1.0,-0.6521739130434578,-0.33333333333333326,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.25,-0.9999999999999999,-0.9999999999999999,1.0
